held_month,training_sessions,held_sessions,training_windows,held_windows,train_loss,train_r2_x,train_r2_y,train_r2_mean,held_loss,held_r2_x,held_r2_y,held_r2_mean,held_macro_r2_mean,held_worst_session_r2_mean,checkpoint,target_mean,target_std,feature_std_floor_min,feature_std_floor_median,feature_std_floor_max
2016-04,26,7,8503,3710,0.24328671215478637,0.7230068445205688,0.790351390838623,0.756679117679596,0.4609767351690328,0.38774436712265015,0.5292720794677734,0.4585082232952118,0.41836686219487873,0.23209518194198608,/Users/yinzhecheng/Documents/UT/SECOND YEAR/STM32_Research/Summer-Hand-intent-decoder-proj/results/indy/phase3b_leave_one_month_out/checkpoints/held_2016-04.pt,[ 0.00087026 -0.0010265 ],[7.595067  6.6325665],0.07103951275348663,0.3275448679924011,1.0127158164978027
2016-06,29,4,8448,3765,0.2263426017083905,0.7466957569122314,0.8006083369255066,0.773652046918869,0.5462303448153999,0.43201744556427,0.47339701652526855,0.4527072310447693,0.3987434431910515,-0.13647788763046265,/Users/yinzhecheng/Documents/UT/SECOND YEAR/STM32_Research/Summer-Hand-intent-decoder-proj/results/indy/phase3b_leave_one_month_out/checkpoints/held_2016-06.pt,[ 0.0023165  -0.00099254],[7.8870387 5.94896  ],0.08310145139694214,0.3369441628456116,1.0162816047668457
2016-09,26,7,10991,1222,0.2388317584739826,0.7388418316841125,0.7834684252738953,0.7611551284790039,0.318537121537079,0.6919502019882202,0.7789691686630249,0.7354596853256226,0.7359117439814976,0.687347412109375,/Users/yinzhecheng/Documents/UT/SECOND YEAR/STM32_Research/Summer-Hand-intent-decoder-proj/results/indy/phase3b_leave_one_month_out/checkpoints/held_2016-09.pt,[ 0.00045219 -0.00047995],[7.8267026 5.8508883],0.08259439468383789,0.3701919913291931,1.0127158164978027
2016-10,22,11,9735,2478,0.22824759625482388,0.7487387657165527,0.7947424650192261,0.7717406153678894,0.48215431047120916,0.5555014610290527,0.6261574625968933,0.590829461812973,0.5922364619645205,-0.05413442850112915,/Users/yinzhecheng/Documents/UT/SECOND YEAR/STM32_Research/Summer-Hand-intent-decoder-proj/results/indy/phase3b_leave_one_month_out/checkpoints/held_2016-10.pt,[ 0.00179143 -0.00105474],[7.873696  5.7322307],0.0595916248857975,0.37189650535583496,1.0750919580459595
2016-12,29,4,11175,1038,0.23131770859618048,0.7405589818954468,0.7967637181282043,0.7686613500118256,0.4801663878336118,0.5478435158729553,0.5728805065155029,0.5603620111942291,0.570223405957222,0.3143501281738281,/Users/yinzhecheng/Documents/UT/SECOND YEAR/STM32_Research/Summer-Hand-intent-decoder-proj/results/indy/phase3b_leave_one_month_out/checkpoints/held_2016-12.pt,[ 0.00156882 -0.00084905],[7.874385 5.909519],0.08310145139694214,0.3637329936027527,1.1218898296356201
