lookahead,nominal_ms,realized_ms,session,fold,epoch,learning_rate,optimization_loss,gradient_mean_before_clip,gradient_max_before_clip,train_loss,train_r2,validation_loss,validation_r2
future50ms,50,48,loco_20170215_02,3,8,0.0006542957248827961,0.33053795339636427,1.8647031823794047,11.603680610656738,0.2640324532985687,0.7359645366668701,0.3960956931114197,0.4694409668445587
future50ms,50,48,loco_20170215_02,3,9,0.0005890576474687265,0.31076751134388847,1.3119399865468344,2.325640916824341,0.2631954252719879,0.7368015646934509,0.4150323271751404,0.4438196122646332
future50ms,50,48,loco_20170215_02,3,10,0.000520395509268104,0.29952115132557117,1.0896589477856955,1.4527122974395752,0.23517847061157227,0.7648192644119263,0.3911336660385132,0.4750727713108063
future50ms,50,48,loco_20170215_02,3,11,0.0004500000000000001,0.2664604461092545,0.9939892888069153,3.753330707550049,0.21700452268123627,0.7829931974411011,0.37187716364860535,0.5040373802185059
future50ms,50,48,loco_20170215_02,3,12,0.00037960449073189633,0.2701102955410396,1.1979303359985352,4.710893630981445,0.21086211502552032,0.7891355156898499,0.376363068819046,0.4938467741012573
future50ms,50,48,loco_20170215_02,3,13,0.0003109423525312738,0.2527632797299729,0.987803562482198,1.481004238128662,0.20841172337532043,0.7915859222412109,0.3853495419025421,0.4856312870979309
future50ms,50,48,loco_20170215_02,3,14,0.00024570427511720405,0.2534356827704785,1.3515578428904216,5.288299083709717,0.19806146621704102,0.801936686038971,0.3685019314289093,0.5040023922920227
future50ms,50,48,loco_20170215_02,3,15,0.0001854966364683872,0.2439020411958801,1.4484010219573975,6.580130100250244,0.19392238557338715,0.8060752749443054,0.38456180691719055,0.4784410893917084
future50ms,50,48,loco_20170215_02,3,16,0.00013180194846605368,0.23652828586987493,0.8973612546920776,1.138049602508545,0.18734362721443176,0.8126544952392578,0.37604615092277527,0.4917697310447693
future50ms,50,48,loco_20170215_02,3,17,8.594235253127372e-05,0.23944586579295962,0.9280445496241252,2.0708301067352295,0.18869909644126892,0.8112987279891968,0.3735768496990204,0.49873897433280945
future50ms,50,48,loco_20170215_02,3,18,4.9047064115234504e-05,0.23098819976229,0.8911268711090088,2.5865702629089355,0.1867944300174713,0.8132033944129944,0.37430089712142944,0.49591124057769775
future50ms,50,48,loco_20170215_02,3,19,2.2024567667180916e-05,0.2289708412915828,1.0768418590227762,5.085937976837158,0.18488749861717224,0.8151105046272278,0.3721134066581726,0.4984973073005676
future50ms,50,48,loco_20170215_02,3,20,5.540246732188055e-06,0.23678703258367662,1.006064240137736,3.8628242015838623,0.18481890857219696,0.8151800632476807,0.3724093437194824,0.49841612577438354
future50ms,50,48,loco_20170215_02,4,1,0.0009,0.9429810957389219,1.259687352180481,3.184272289276123,0.7767500281333923,0.2232409417629242,0.9634612798690796,0.15659737586975098
future50ms,50,48,loco_20170215_02,4,2,0.000894459753267812,0.73058002893406,0.960169259707133,1.366021752357483,0.5995218753814697,0.40047189593315125,0.7612572908401489,0.32828882336616516
future50ms,50,48,loco_20170215_02,4,3,0.0008779754323328191,0.5939253849162484,0.9834726452827454,1.5053962469100952,0.4976939558982849,0.5023006200790405,0.665629506111145,0.40975210070610046
future50ms,50,48,loco_20170215_02,4,4,0.0008509529358847655,0.4896606384004462,1.0954694072405498,1.5129019021987915,0.4030921459197998,0.5969031453132629,0.5613290071487427,0.5010514259338379
future50ms,50,48,loco_20170215_02,4,5,0.0008140576474687264,0.41737436405526596,1.2012282411257427,1.7361526489257812,0.34490615129470825,0.6550904512405396,0.4719103276729584,0.5800468921661377
future50ms,50,48,loco_20170215_02,4,6,0.0007681980515339464,0.3827195885329407,1.1563061833381654,1.5764223337173462,0.32574984431266785,0.6742463707923889,0.4740414321422577,0.5781035423278809
future50ms,50,48,loco_20170215_02,4,7,0.0007145033635316129,0.3422315385163758,1.030134622255961,1.5117398500442505,0.2879903018474579,0.7120069265365601,0.45354676246643066,0.5966325998306274
future50ms,50,48,loco_20170215_02,4,8,0.0006542957248827961,0.3177416937122768,1.2181366046269735,1.7028028964996338,0.2499849498271942,0.750012218952179,0.44713181257247925,0.6025693416595459
future50ms,50,48,loco_20170215_02,4,9,0.0005890576474687265,0.30373222734824307,1.150205103556315,1.6079823970794678,0.2416040301322937,0.7583930492401123,0.4266858398914337,0.6200461983680725
future50ms,50,48,loco_20170215_02,4,10,0.000520395509268104,0.2960308142415053,1.277500057220459,1.6556681394577026,0.21606121957302094,0.783936619758606,0.40709441900253296,0.6376345157623291
future50ms,50,48,loco_20170215_02,4,11,0.0004500000000000001,0.28075230631131576,1.1922950784365336,1.6859127283096313,0.21314552426338196,0.7868523597717285,0.44307753443717957,0.6062455177307129
future50ms,50,48,loco_20170215_02,4,12,0.00037960449073189633,0.2663001291020496,0.9611821214358012,1.578969120979309,0.19964802265167236,0.800349771976471,0.41559213399887085,0.6307122707366943
future50ms,50,48,loco_20170215_02,4,13,0.0003109423525312738,0.2528839797164186,0.9620077053705851,1.3566862344741821,0.19867543876171112,0.8013222813606262,0.41230475902557373,0.6330857276916504
future50ms,50,48,loco_20170215_02,4,14,0.00024570427511720405,0.24424684365894886,0.9548045516014099,1.326614260673523,0.18643859028816223,0.8135595321655273,0.39780712127685547,0.6460614204406738
future50ms,50,48,loco_20170215_02,4,15,0.0001854966364683872,0.24155416136101557,1.0243650197982788,1.5067671537399292,0.1885727345943451,0.8114253282546997,0.40428945422172546,0.6401365399360657
future50ms,50,48,loco_20170215_02,4,16,0.00013180194846605368,0.24064380656466047,1.073560881614685,1.8059892654418945,0.18692944943904877,0.8130686283111572,0.40319642424583435,0.6417341232299805
future50ms,50,48,loco_20170215_02,4,17,8.594235253127372e-05,0.23580687125824829,0.9080556511878968,1.3356419801712036,0.17977488040924072,0.8202232122421265,0.39916175603866577,0.6449925899505615
future50ms,50,48,loco_20170215_02,4,18,4.9047064115234504e-05,0.22749055975901644,0.8654306968053181,1.1356538534164429,0.17615777254104614,0.8238401412963867,0.4043455123901367,0.6402692794799805
future50ms,50,48,loco_20170215_02,4,19,2.2024567667180916e-05,0.22348049142841586,0.9054911851882934,1.568738341331482,0.17548826336860657,0.8245101571083069,0.40059414505958557,0.643661618232727
future50ms,50,48,loco_20170215_02,4,20,5.540246732188055e-06,0.2284203164703105,0.8305424849192301,1.2169750928878784,0.1755540370941162,0.8244445323944092,0.4003438651561737,0.6438683271408081
future50ms,50,48,loco_20170215_02,5,1,0.0009,0.9832286867263117,1.2900638421376547,3.6625375747680664,0.8124032616615295,0.18758872151374817,0.7500389814376831,0.23347800970077515
future50ms,50,48,loco_20170215_02,5,2,0.000894459753267812,0.7682669521784566,0.8953080336252849,1.385910153388977,0.6693739295005798,0.33061912655830383,0.5867143869400024,0.40977171063423157
future50ms,50,48,loco_20170215_02,5,3,0.0008779754323328191,0.6341645465908106,1.1889512300491334,2.090864419937134,0.5148012042045593,0.4851931929588318,0.4654555320739746,0.5352263450622559
future50ms,50,48,loco_20170215_02,5,4,0.0008509529358847655,0.5166770384531054,1.0535037358601889,1.6367241144180298,0.42032507061958313,0.5796703696250916,0.42260172963142395,0.575692892074585
future50ms,50,48,loco_20170215_02,5,5,0.0008140576474687264,0.45843718830159697,1.2708714922269186,2.5698814392089844,0.3668346703052521,0.633161187171936,0.3794994354248047,0.6162232160568237
future50ms,50,48,loco_20170215_02,5,6,0.0007681980515339464,0.4004587255665225,1.237308112780253,1.7943754196166992,0.33174315094947815,0.66825270652771,0.35686030983924866,0.6403659582138062
future50ms,50,48,loco_20170215_02,5,7,0.0007145033635316129,0.3650442330751873,1.1250208377838136,1.8203182220458984,0.3057331144809723,0.6942628622055054,0.3664182424545288,0.6275516748428345
future50ms,50,48,loco_20170215_02,5,8,0.0006542957248827961,0.34680556054784456,1.3210895697275797,1.8907959461212158,0.2740074098110199,0.7259900569915771,0.33685243129730225,0.6569241881370544
future50ms,50,48,loco_20170215_02,5,9,0.0005890576474687265,0.3244346799431072,1.2276489655176799,2.002094030380249,0.2496342658996582,0.7503629922866821,0.3214064836502075,0.6726160645484924
future50ms,50,48,loco_20170215_02,5,10,0.000520395509268104,0.3073334698811842,1.0370821475982666,1.5099208354949951,0.24465924501419067,0.7553380727767944,0.33228057622909546,0.6606858968734741
future50ms,50,48,loco_20170215_02,5,11,0.0004500000000000001,0.28641860543702685,0.9675178170204163,1.570810079574585,0.22721970081329346,0.7727786898612976,0.3179268538951874,0.6759589910507202
future50ms,50,48,loco_20170215_02,5,12,0.00037960449073189633,0.2758348752366434,0.975393291314443,1.5628321170806885,0.2323525846004486,0.7676446437835693,0.34370139241218567,0.6481114625930786
future50ms,50,48,loco_20170215_02,5,13,0.0003109423525312738,0.26542520423506405,0.909259299437205,1.2691843509674072,0.20766158401966095,0.792336106300354,0.3125874996185303,0.6808551549911499
future50ms,50,48,loco_20170215_02,5,14,0.00024570427511720405,0.2666403546212881,1.0576047937075297,1.8665703535079956,0.20263999700546265,0.7973577380180359,0.3062105178833008,0.6895170211791992
future50ms,50,48,loco_20170215_02,5,15,0.0001854966364683872,0.2531527682000079,0.8764791687329611,1.525115728378296,0.2069041132926941,0.7930941581726074,0.3271995782852173,0.6648264527320862
future50ms,50,48,loco_20170215_02,5,16,0.00013180194846605368,0.25713144474757643,0.9945163607597352,1.5089125633239746,0.20115695893764496,0.7988408207893372,0.3094678819179535,0.684928297996521
future50ms,50,48,loco_20170215_02,5,17,8.594235253127372e-05,0.24987833916950136,0.9389875769615174,1.3285090923309326,0.19269593060016632,0.8073022961616516,0.30450257658958435,0.6902050375938416
future50ms,50,48,loco_20170215_02,5,18,4.9047064115234504e-05,0.24432727345460084,0.8483655611673991,1.2577213048934937,0.19416062533855438,0.8058371543884277,0.30661845207214355,0.6881021857261658
future50ms,50,48,loco_20170215_02,5,19,2.2024567667180916e-05,0.2424131545847281,0.9106393456459045,1.6279189586639404,0.19172631204128265,0.8082712888717651,0.30672693252563477,0.6876917481422424
future50ms,50,48,loco_20170215_02,5,20,5.540246732188055e-06,0.2435281276844233,0.8760903557141622,1.4612339735031128,0.1915440410375595,0.8084537386894226,0.306673526763916,0.6877037286758423
future50ms,50,48,loco_20170301_05,1,1,0.0009,0.9184877951788244,1.2976208885510763,3.2993252277374268,0.7395962476730347,0.26039692759513855,0.6828931570053101,0.21851903200149536
future50ms,50,48,loco_20170301_05,1,2,0.000894459753267812,0.6899369326609213,1.2201013088226318,2.1159441471099854,0.570021390914917,0.4299730062484741,0.5275902152061462,0.3934980630874634
future50ms,50,48,loco_20170301_05,1,3,0.0008779754323328191,0.5416285256092266,1.1015684048334757,1.9239091873168945,0.4256136119365692,0.5743820667266846,0.42415621876716614,0.5125304460525513
future50ms,50,48,loco_20170301_05,1,4,0.0008509529358847655,0.4344418752922893,1.0133832971254984,1.4177716970443726,0.33201077580451965,0.6679862141609192,0.3623349666595459,0.5817537307739258
future50ms,50,48,loco_20170301_05,1,5,0.0008140576474687264,0.3603353164649566,1.1000379204750061,1.8655877113342285,0.2889930307865143,0.7110042572021484,0.34416839480400085,0.6020944118499756
future50ms,50,48,loco_20170301_05,1,6,0.0007681980515339464,0.32751645376869787,1.2517143170038858,2.1808314323425293,0.2579876780509949,0.7420098781585693,0.3231964111328125,0.6274151802062988
future50ms,50,48,loco_20170301_05,1,7,0.0007145033635316129,0.2926311079205958,1.0033438523610434,1.3173747062683105,0.23581025004386902,0.7641875743865967,0.30973950028419495,0.6428517699241638
future50ms,50,48,loco_20170301_05,1,8,0.0006542957248827961,0.27471623031362713,1.0659070571263631,1.3207205533981323,0.21350175142288208,0.7864964008331299,0.31059977412223816,0.6418081521987915
future50ms,50,48,loco_20170301_05,1,9,0.0005890576474687265,0.2493024157001372,1.1120652596155802,1.525606632232666,0.20541618764400482,0.7945815920829773,0.31473737955093384,0.6393716335296631
future50ms,50,48,loco_20170301_05,1,10,0.000520395509268104,0.24222777763919195,1.0419647733370463,1.4441676139831543,0.1869964748620987,0.8130021095275879,0.30625614523887634,0.6488635540008545
future50ms,50,48,loco_20170301_05,1,11,0.0004500000000000001,0.23414896841972707,1.0095066666603087,1.5718607902526855,0.17738118767738342,0.8226165771484375,0.2958187162876129,0.6606045961380005
future50ms,50,48,loco_20170301_05,1,12,0.00037960449073189633,0.21229394666768056,0.9248921990394592,1.5905755758285522,0.1689562052488327,0.8310420513153076,0.2922663390636444,0.6629600524902344
future50ms,50,48,loco_20170301_05,1,13,0.0003109423525312738,0.21409257121399528,0.8983209331830343,1.2692776918411255,0.15806680917739868,0.8419318199157715,0.2827392816543579,0.6742905378341675
future50ms,50,48,loco_20170301_05,1,14,0.00024570427511720405,0.19975793724147173,0.7969081322352092,0.980146586894989,0.1500033289194107,0.8499952554702759,0.2713148891925812,0.6868190169334412
future50ms,50,48,loco_20170301_05,1,15,0.0001854966364683872,0.19837400373224098,0.8320260087649027,1.1669429540634155,0.1519116312265396,0.8480870723724365,0.276222825050354,0.6809284687042236
future50ms,50,48,loco_20170301_05,1,16,0.00013180194846605368,0.19308189704556464,0.767342472076416,1.1395771503448486,0.1523304581642151,0.8476678133010864,0.2810227870941162,0.6762685775756836
future50ms,50,48,loco_20170301_05,1,17,8.594235253127372e-05,0.1858061668232595,0.7107154647509257,0.9902110695838928,0.14531226456165314,0.8546859622001648,0.2707056701183319,0.6875588893890381
future50ms,50,48,loco_20170301_05,1,18,4.9047064115234504e-05,0.1908481623691902,0.7869348963101704,1.0372631549835205,0.14289771020412445,0.8571010231971741,0.2688673734664917,0.689917266368866
future50ms,50,48,loco_20170301_05,1,19,2.2024567667180916e-05,0.19039809974663877,0.7351727684338888,0.8980023264884949,0.1453920155763626,0.8546064496040344,0.2742157280445099,0.6841075420379639
future50ms,50,48,loco_20170301_05,1,20,5.540246732188055e-06,0.18864485872710726,0.7553025702635447,1.0994434356689453,0.14544230699539185,0.8545563220977783,0.2742519974708557,0.6840208768844604
future50ms,50,48,loco_20170301_05,2,1,0.0009,0.9437939070793967,1.2620887398719787,2.2408955097198486,0.7311620116233826,0.26883241534233093,0.8423923850059509,0.2354171872138977
future50ms,50,48,loco_20170301_05,2,2,0.000894459753267812,0.673032892826969,0.9327958623568217,1.432574987411499,0.5465695261955261,0.45342394709587097,0.6925504803657532,0.3598744571208954
future50ms,50,48,loco_20170301_05,2,3,0.0008779754323328191,0.5369291731907325,1.2733278115590414,2.4397506713867188,0.42404690384864807,0.5759495496749878,0.5389657020568848,0.495916485786438
future50ms,50,48,loco_20170301_05,2,4,0.0008509529358847655,0.424593755408857,1.125668478012085,1.9323760271072388,0.3290528357028961,0.6709442138671875,0.4518716633319855,0.5752860307693481
future50ms,50,48,loco_20170301_05,2,5,0.0008140576474687264,0.34944990628309913,0.9839525580406189,1.3351237773895264,0.2765922248363495,0.7234049439430237,0.4067259728908539,0.6178778409957886
future50ms,50,48,loco_20170301_05,2,6,0.0007681980515339464,0.3045587914331945,0.9669596076011657,1.53374183177948,0.23894686996936798,0.7610505819320679,0.4008026421070099,0.6233359575271606
future50ms,50,48,loco_20170301_05,2,7,0.0007145033635316129,0.2877741550515649,1.2713329871495564,1.961429238319397,0.2761284410953522,0.7238686680793762,0.39903223514556885,0.6247327327728271
future50ms,50,48,loco_20170301_05,2,8,0.0006542957248827961,0.26956804153778885,1.1384645183881124,2.0097696781158447,0.20299510657787323,0.7970032095909119,0.3540474772453308,0.6684591770172119
future50ms,50,48,loco_20170301_05,2,9,0.0005890576474687265,0.2460223511747763,1.179782235622406,1.6526060104370117,0.1880648285150528,0.8119329214096069,0.3378069996833801,0.6843709349632263
future50ms,50,48,loco_20170301_05,2,10,0.000520395509268104,0.23374003865885162,1.1222750663757324,1.6833778619766235,0.17950870096683502,0.8204894065856934,0.3544638752937317,0.6711556315422058
future50ms,50,48,loco_20170301_05,2,11,0.0004500000000000001,0.22683424023462953,1.0781855463981629,1.8528382778167725,0.17156067490577698,0.8284375667572021,0.33886757493019104,0.6855568289756775
future50ms,50,48,loco_20170301_05,2,12,0.00037960449073189633,0.2073356016017833,0.8408593157927196,1.2675467729568481,0.15511450171470642,0.8448843955993652,0.3270207643508911,0.694468080997467
future50ms,50,48,loco_20170301_05,2,13,0.0003109423525312738,0.2015443699683255,0.8532944043477376,1.2422553300857544,0.15338174998760223,0.8466170430183411,0.332088440656662,0.6897661685943604
future50ms,50,48,loco_20170301_05,2,14,0.00024570427511720405,0.19755708161951485,0.8436169584592184,1.0219799280166626,0.1504897028207779,0.8495086431503296,0.31776559352874756,0.7031943798065186
future50ms,50,48,loco_20170301_05,2,15,0.0001854966364683872,0.19468629429066378,0.8595410267512004,1.0458570718765259,0.14787040650844574,0.8521280288696289,0.312456339597702,0.7085309028625488
future50ms,50,48,loco_20170301_05,2,16,0.00013180194846605368,0.1902352742412238,0.8534736394882202,1.7297166585922241,0.14839769899845123,0.8516007661819458,0.3149593770503998,0.7060625553131104
future50ms,50,48,loco_20170301_05,2,17,8.594235253127372e-05,0.18332482312038212,0.760077687104543,0.9198569059371948,0.14383971691131592,0.8561586141586304,0.3185119032859802,0.7038239240646362
future50ms,50,48,loco_20170301_05,2,18,4.9047064115234504e-05,0.18808097513859534,0.7642186760902405,1.0648564100265503,0.14175845682621002,0.8582400679588318,0.3114456534385681,0.7099008560180664
future50ms,50,48,loco_20170301_05,2,19,2.2024567667180916e-05,0.18202586576866978,0.6849028865496317,0.8735935091972351,0.1417820006608963,0.8582167625427246,0.31279456615448,0.7087914943695068
future50ms,50,48,loco_20170301_05,2,20,5.540246732188055e-06,0.1837603881282251,0.7617366353670756,0.9554373025894165,0.1415088027715683,0.8584898114204407,0.31268203258514404,0.708850622177124
future50ms,50,48,loco_20170301_05,3,1,0.0009,0.9324569127850889,1.2679839531580608,3.0821144580841064,0.7330963611602783,0.26689717173576355,0.8394286632537842,0.24807938933372498
future50ms,50,48,loco_20170301_05,3,2,0.000894459753267812,0.6890837785751512,1.0581215222676594,1.4462313652038574,0.551517903804779,0.4484763741493225,0.6394253969192505,0.4286738336086273
future50ms,50,48,loco_20170301_05,3,3,0.0008779754323328191,0.5444939932425444,1.05872194369634,1.6128640174865723,0.428088515996933,0.5719071626663208,0.5359862446784973,0.5214300155639648
future50ms,50,48,loco_20170301_05,3,4,0.0008509529358847655,0.4402710744810268,1.2025291919708252,2.0451295375823975,0.3343020975589752,0.6656943559646606,0.4491212069988251,0.600095808506012
future50ms,50,48,loco_20170301_05,3,5,0.0008140576474687264,0.3628966633489973,1.175285796324412,2.6032636165618896,0.27318447828292847,0.7268130779266357,0.3938746154308319,0.6487374305725098
future50ms,50,48,loco_20170301_05,3,6,0.0007681980515339464,0.32094803656573895,1.0848942796389263,2.2924039363861084,0.2522290050983429,0.7477682828903198,0.3722416162490845,0.6678764820098877
future50ms,50,48,loco_20170301_05,3,7,0.0007145033635316129,0.2824132066281726,1.0557165066401164,1.9063133001327515,0.22054728865623474,0.7794503569602966,0.3677482604980469,0.6722496151924133
future50ms,50,48,loco_20170301_05,3,8,0.0006542957248827961,0.2718668154564473,0.995544187227885,1.328421711921692,0.20637176930904388,0.7936263084411621,0.3800782561302185,0.6612847447395325
future50ms,50,48,loco_20170301_05,3,9,0.0005890576474687265,0.25682071111083815,1.082645344734192,1.3315227031707764,0.19934315979480743,0.8006547093391418,0.3692200481891632,0.6704368591308594
future50ms,50,48,loco_20170301_05,3,10,0.000520395509268104,0.23590358495339867,0.9225531737009685,1.595779538154602,0.1954462230205536,0.8045517206192017,0.3767718970775604,0.6639357805252075
future50ms,50,48,loco_20170301_05,3,11,0.0004500000000000001,0.22200824066237784,0.9278258999188741,1.1542328596115112,0.1714697629213333,0.8285288214683533,0.3259337544441223,0.7090158462524414
future50ms,50,48,loco_20170301_05,3,12,0.00037960449073189633,0.21685606499959886,0.7484509944915771,1.0139514207839966,0.15832047164440155,0.8416780829429626,0.32749560475349426,0.7077065706253052
future50ms,50,48,loco_20170301_05,3,13,0.0003109423525312738,0.2122863664380538,0.8654340664545696,1.3049874305725098,0.15518231689929962,0.8448162078857422,0.3255932331085205,0.7092073559761047
future50ms,50,48,loco_20170301_05,3,14,0.00024570427511720405,0.2099854632080886,0.8065444032351176,1.1777029037475586,0.1624162197113037,0.8375825881958008,0.3470655381679535,0.6895209550857544
future50ms,50,48,loco_20170301_05,3,15,0.0001854966364683872,0.19774679504253462,0.8008905529975892,1.0880101919174194,0.14818932116031647,0.8518092632293701,0.32093480229377747,0.7133746147155762
future50ms,50,48,loco_20170301_05,3,16,0.00013180194846605368,0.19543861925266787,0.818110986550649,1.627536416053772,0.14707988500595093,0.8529186248779297,0.3329285979270935,0.7023829817771912
future50ms,50,48,loco_20170301_05,3,17,8.594235253127372e-05,0.19056421414236469,0.7615516384442648,1.1313735246658325,0.1467844545841217,0.8532142639160156,0.3284136652946472,0.7064038515090942
future50ms,50,48,loco_20170301_05,3,18,4.9047064115234504e-05,0.1911297350395698,0.7878845930099487,1.0378655195236206,0.14602996408939362,0.8539685606956482,0.32916805148124695,0.7057600617408752
future50ms,50,48,loco_20170301_05,3,19,2.2024567667180916e-05,0.19277505095081007,0.7345182418823242,0.9721295833587646,0.1430705338716507,0.8569281101226807,0.3229459822177887,0.7113686800003052
future50ms,50,48,loco_20170301_05,3,20,5.540246732188055e-06,0.19460609819564326,0.7784055749575297,1.0671790838241577,0.1427866518497467,0.8572118878364563,0.32228800654411316,0.7119613289833069
future50ms,50,48,loco_20170301_05,4,1,0.0009,0.9546281534516523,1.3923760294914245,3.6837849617004395,0.7344833612442017,0.2655085027217865,0.8139107823371887,0.22265806794166565
future50ms,50,48,loco_20170301_05,4,2,0.000894459753267812,0.6986641819981197,1.0675567150115968,1.39922297000885,0.556429386138916,0.4435657262802124,0.6321841478347778,0.4015468657016754
future50ms,50,48,loco_20170301_05,4,3,0.0008779754323328191,0.5507878089791052,1.1222117384274801,1.9506175518035889,0.45120471715927124,0.5487909317016602,0.520637035369873,0.5133265256881714
future50ms,50,48,loco_20170301_05,4,4,0.0008509529358847655,0.45328659196070686,1.3031909386316936,1.9583052396774292,0.3626076579093933,0.6373887062072754,0.46318289637565613,0.5681734085083008
future50ms,50,48,loco_20170301_05,4,5,0.0008140576474687264,0.3765593901909772,1.101589568456014,1.595831036567688,0.31138643622398376,0.6886112689971924,0.4059945046901703,0.6079564094543457
future50ms,50,48,loco_20170301_05,4,6,0.0007681980515339464,0.3445113795102991,1.2877477486928304,2.0740911960601807,0.26744145154953003,0.7325564622879028,0.3638184070587158,0.6574701070785522
future50ms,50,48,loco_20170301_05,4,7,0.0007145033635316129,0.3010804436043842,1.1087249120076497,1.6380681991577148,0.23470287024974823,0.7652949690818787,0.33442145586013794,0.6872832775115967
future50ms,50,48,loco_20170301_05,4,8,0.0006542957248827961,0.26845191677239255,0.9255385080973307,1.770734190940857,0.20636408030986786,0.7936343550682068,0.3139927387237549,0.7051668167114258
future50ms,50,48,loco_20170301_05,4,9,0.0005890576474687265,0.25585781835504207,1.0630849242210387,1.6889857053756714,0.19923345744609833,0.8007645606994629,0.29925447702407837,0.7189386487007141
future50ms,50,48,loco_20170301_05,4,10,0.000520395509268104,0.24456993429749804,0.9804860512415569,1.9107176065444946,0.19118763506412506,0.8088105916976929,0.31549641489982605,0.7046980857849121
future50ms,50,48,loco_20170301_05,4,11,0.0004500000000000001,0.2309436537778673,1.0026598215103149,2.0759339332580566,0.1851174235343933,0.8148805499076843,0.2972676157951355,0.7193785309791565
future50ms,50,48,loco_20170301_05,4,12,0.00037960449073189633,0.22057759028191307,0.8968332290649415,1.1563392877578735,0.17742231488227844,0.8225759267807007,0.30060842633247375,0.7175804972648621
future50ms,50,48,loco_20170301_05,4,13,0.0003109423525312738,0.22231248440336648,0.938935395081838,1.5088862180709839,0.15735425055027008,0.8426442742347717,0.28956839442253113,0.7302969694137573
future50ms,50,48,loco_20170301_05,4,14,0.00024570427511720405,0.21047823207123367,0.9310965538024902,1.5439084768295288,0.16442321240901947,0.8355753421783447,0.2819637656211853,0.7361432313919067
future50ms,50,48,loco_20170301_05,4,15,0.0001854966364683872,0.20662844773708744,0.8636313756306966,1.6159858703613281,0.15380987524986267,0.8461882472038269,0.2771521210670471,0.7406494617462158
future50ms,50,48,loco_20170301_05,4,16,0.00013180194846605368,0.19784942946650766,0.8086533943812052,1.8383957147598267,0.15508179366588593,0.8449164628982544,0.2737642526626587,0.7434390783309937
future50ms,50,48,loco_20170301_05,4,17,8.594235253127372e-05,0.19404425011753026,0.7271193265914917,0.9532644152641296,0.1503826528787613,0.8496158123016357,0.27402302622795105,0.7436437606811523
future50ms,50,48,loco_20170301_05,4,18,4.9047064115234504e-05,0.19228351341354366,0.7142085512479146,1.1692631244659424,0.1521742343902588,0.847823977470398,0.27480199933052063,0.7428587675094604
future50ms,50,48,loco_20170301_05,4,19,2.2024567667180916e-05,0.1972672612238228,0.8052241643269856,1.3618899583816528,0.1506473571062088,0.849351167678833,0.2747012972831726,0.7431025505065918
future50ms,50,48,loco_20170301_05,4,20,5.540246732188055e-06,0.19504151987943663,0.7810602943102519,1.5300946235656738,0.15028376877307892,0.8497143983840942,0.2743757963180542,0.7433960437774658
future50ms,50,48,loco_20170301_05,5,1,0.0009,0.9519910182885241,1.371835172176361,2.6727683544158936,0.7634440660476685,0.23654776811599731,0.6737329959869385,0.20735543966293335
future50ms,50,48,loco_20170301_05,5,2,0.000894459753267812,0.7111216360619401,1.0620363156000774,1.8164571523666382,0.5726803541183472,0.4273133873939514,0.5429632663726807,0.3584515452384949
future50ms,50,48,loco_20170301_05,5,3,0.0008779754323328191,0.5522476436952356,1.1215173403422039,1.7859084606170654,0.4380447566509247,0.5619509220123291,0.4470972418785095,0.4711141586303711
future50ms,50,48,loco_20170301_05,5,4,0.0008509529358847655,0.4456117999649455,1.0342497110366822,1.3705716133117676,0.3511888384819031,0.6488072276115417,0.3637453317642212,0.5696396231651306
future50ms,50,48,loco_20170301_05,5,5,0.0008140576474687264,0.37837488943125897,1.0661303400993347,1.5202271938323975,0.2770437002182007,0.7229529619216919,0.33389565348625183,0.6050498485565186
future50ms,50,48,loco_20170301_05,5,6,0.0007681980515339464,0.31443306672761645,0.9235601941744487,1.3937474489212036,0.2451896369457245,0.7548083066940308,0.3100563585758209,0.6330529451370239
future50ms,50,48,loco_20170301_05,5,7,0.0007145033635316129,0.2851458518963916,1.1443666497866312,1.8143306970596313,0.2286568582057953,0.7713413834571838,0.2987625002861023,0.6469804048538208
future50ms,50,48,loco_20170301_05,5,8,0.0006542957248827961,0.26354626938794207,1.0338239312171935,1.3992745876312256,0.19784075021743774,0.8021571636199951,0.27335721254348755,0.6766147613525391
future50ms,50,48,loco_20170301_05,5,9,0.0005890576474687265,0.24757317175091195,1.0412132263183593,1.41165030002594,0.19139567017555237,0.8086028695106506,0.27946215867996216,0.6694655418395996
future50ms,50,48,loco_20170301_05,5,10,0.000520395509268104,0.23420893318975447,0.9582067688306173,1.3534927368164062,0.1838502436876297,0.8161482810974121,0.27224957942962646,0.6777776479721069
future50ms,50,48,loco_20170301_05,5,11,0.0004500000000000001,0.21625884145894841,0.888278865814209,1.4608705043792725,0.1782049536705017,0.8217933177947998,0.2848680317401886,0.6627745032310486
future50ms,50,48,loco_20170301_05,5,12,0.00037960449073189633,0.2092150354165394,0.7896567463874817,1.0561118125915527,0.15699544548988342,0.8430033922195435,0.260536253452301,0.6915405988693237
future50ms,50,48,loco_20170301_05,5,13,0.0003109423525312738,0.20112156109267554,0.842167067527771,1.2274320125579834,0.15005718171596527,0.8499413132667542,0.25822529196739197,0.6940734386444092
future50ms,50,48,loco_20170301_05,5,14,0.00024570427511720405,0.2043180483917839,0.8113551179567973,1.0788986682891846,0.15730901062488556,0.8426893949508667,0.26441383361816406,0.686816930770874
