seed,fold_a,fold_b,branch,class_specific_side,mean_abs_cosine,minimum_abs_cosine,mean_principal_angle_deg,maximum_principal_angle_deg
42,2,5,bp,right,0.511221481876789,0.511221481876789,59.2547736632445,59.2547736632445
42,2,5,erd,left,0.6733216524316514,0.16222800793204256,41.13262173278908,80.66375850592873
42,2,5,erd,right,0.6685756995041011,0.3436016299804235,43.916692906198584,69.90354258283898
42,3,4,bp,left,0.8863466971989428,0.8863466971989428,27.58229538102719,27.58229538102719
42,3,4,bp,right,0.8149465060708334,0.8149465060708334,35.41792712559359,35.41792712559359
42,3,4,erd,left,0.6689121838614506,0.38207572147286845,45.3377637807048,67.53768297532334
42,3,4,erd,right,0.513774075834268,0.05484312299735064,55.66413574330207,86.85614317305341
42,3,5,bp,left,0.539708148635669,0.539708148635669,57.33622652982821,57.33622652982821
42,3,5,bp,right,0.2631393464833022,0.2631393464833022,74.74357827036104,74.74357827036104
42,3,5,erd,left,0.8002603497254702,0.616266788294942,35.108209838640185,51.95597484546386
42,3,5,erd,right,0.6206716474242012,0.41144798391180015,49.36790737741078,65.70417260653966
42,4,5,bp,left,0.5940394575770058,0.5940394575770058,53.55581253999425,53.55581253999425
42,4,5,bp,right,0.033082313681271396,0.033082313681271396,88.10417713167685,88.10417713167685
42,4,5,erd,left,0.7736637226742301,0.5034880483415286,35.50838170856416,59.768963017037954
42,4,5,erd,right,0.43738342656898377,0.08738881883889686,61.251116661101,84.98659457517626
43,1,2,bp,left,0.8995157763214356,0.8995157763214356,25.9055089870667,25.9055089870667
43,1,2,bp,right,0.6722567149020653,0.6722567149020653,47.75852101730107,47.75852101730107
43,1,2,erd,left,0.6286888493130777,0.09373366848810857,43.53418835072313,84.62156087425285
43,1,2,erd,right,0.669212765123994,0.3925570567032277,46.21421113971556,66.88629920881584
43,1,3,bp,left,0.534872509361867,0.534872509361867,57.66473427386743,57.66473427386743
43,1,3,bp,right,0.42588936543609324,0.42588936543609324,64.79302966377017,64.79302966377017
43,1,3,erd,left,0.8165250057197518,0.6471921359244184,32.10898217161746,49.66976603856615
