outer_seed,outer_fold,inner_seed,inner_fold,c,training_accuracy,accuracy,balanced_accuracy,macro_f1,confusion_matrix
43,1,43001,4,3.0,0.9789473684210527,0.5483870967741935,0.5483870967741935,0.5441176470588235,"[[20, 11], [17, 14]]"
43,1,43001,1,10.0,1.0,0.546875,0.546875,0.5467643467643467,"[[18, 14], [15, 17]]"
43,1,43001,2,10.0,1.0,0.5555555555555556,0.5559475806451613,0.5554435483870968,"[[17, 15], [13, 18]]"
43,1,43001,3,10.0,1.0,0.6349206349206349,0.6345766129032258,0.6345523329129887,"[[21, 11], [12, 19]]"
43,1,43001,4,10.0,1.0,0.5967741935483871,0.596774193548387,0.5941345902068604,"[[21, 10], [15, 16]]"
43,2,43002,1,0.001,0.6223404255319149,0.484375,0.484375,0.473972602739726,"[[11, 21], [12, 20]]"
43,2,43002,2,0.001,0.6402116402116402,0.5238095238095238,0.5252016129032258,0.52079107505071,"[[14, 18], [12, 19]]"
43,2,43002,3,0.001,0.6084656084656085,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
43,2,43002,4,0.001,0.6105263157894737,0.4838709677419355,0.4838709677419355,0.4838709677419355,"[[15, 16], [16, 15]]"
43,2,43002,1,0.003,0.6595744680851063,0.5,0.5,0.4920634920634921,"[[12, 20], [12, 20]]"
43,2,43002,2,0.003,0.6772486772486772,0.5079365079365079,0.5090725806451613,0.5059448520111308,"[[14, 18], [13, 18]]"
43,2,43002,3,0.003,0.6666666666666666,0.6031746031746031,0.6028225806451613,0.6027742749054225,"[[20, 12], [13, 18]]"
43,2,43002,4,0.003,0.6263157894736842,0.5,0.5,0.49882659713168187,"[[14, 17], [14, 17]]"
43,2,43002,1,0.01,0.6808510638297872,0.5,0.5,0.49556650246305417,"[[13, 19], [13, 19]]"
43,2,43002,2,0.01,0.708994708994709,0.49206349206349204,0.49243951612903225,0.49193548387096775,"[[15, 17], [15, 16]]"
43,2,43002,3,0.01,0.6984126984126984,0.5714285714285714,0.5710685483870968,0.5709962168978562,"[[19, 13], [14, 17]]"
43,2,43002,4,0.01,0.6947368421052632,0.45161290322580644,0.45161290322580644,0.4493207941483804,"[[12, 19], [15, 16]]"
43,2,43002,1,0.03,0.7978723404255319,0.5,0.5,0.5,"[[16, 16], [16, 16]]"
43,2,43002,2,0.03,0.7671957671957672,0.6031746031746031,0.6028225806451613,0.6027742749054225,"[[20, 12], [13, 18]]"
43,2,43002,3,0.03,0.7407407407407407,0.5238095238095238,0.5236895161290323,0.5236895161290323,"[[17, 15], [15, 16]]"
43,2,43002,4,0.03,0.7842105263157895,0.46774193548387094,0.46774193548387094,0.4642576590730557,"[[12, 19], [14, 17]]"
43,2,43002,1,0.1,0.8563829787234043,0.546875,0.546875,0.5467643467643467,"[[18, 14], [15, 17]]"
43,2,43002,2,0.1,0.8306878306878307,0.6190476190476191,0.6189516129032258,0.6189516129032258,"[[20, 12], [12, 19]]"
43,2,43002,3,0.1,0.8465608465608465,0.5714285714285714,0.5705645161290323,0.5696939033645332,"[[20, 12], [15, 16]]"
43,2,43002,4,0.1,0.8263157894736842,0.45161290322580644,0.4516129032258065,0.44232804232804235,"[[10, 21], [13, 18]]"
43,2,43002,1,0.3,0.8936170212765957,0.625,0.625,0.625,"[[20, 12], [12, 20]]"
43,2,43002,2,0.3,0.8888888888888888,0.6190476190476191,0.6184475806451613,0.6181818181818182,"[[21, 11], [13, 18]]"
43,2,43002,3,0.3,0.8994708994708994,0.5555555555555556,0.5544354838709677,0.552738336713996,"[[20, 12], [16, 15]]"
43,2,43002,4,0.3,0.9,0.5,0.5,0.496726891856507,"[[13, 18], [13, 18]]"
43,2,43002,1,1.0,0.9574468085106383,0.625,0.625,0.6235294117647059,"[[18, 14], [10, 22]]"
43,2,43002,2,1.0,0.9523809523809523,0.6031746031746031,0.6028225806451613,0.6027742749054225,"[[20, 12], [13, 18]]"
43,2,43002,3,1.0,0.9629629629629629,0.6349206349206349,0.6335685483870968,0.6315789473684211,"[[23, 9], [14, 17]]"
43,2,43002,4,1.0,0.9578947368421052,0.5483870967741935,0.5483870967741935,0.5479166666666666,"[[16, 15], [13, 18]]"
43,2,43002,1,3.0,0.9787234042553191,0.59375,0.59375,0.5921568627450979,"[[17, 15], [11, 21]]"
43,2,43002,2,3.0,0.9788359788359788,0.6190476190476191,0.6189516129032258,0.6189516129032258,"[[20, 12], [12, 19]]"
43,2,43002,3,3.0,0.9841269841269841,0.6190476190476191,0.6169354838709677,0.611111111111111,"[[24, 8], [16, 15]]"
43,2,43002,4,3.0,1.0,0.5645161290322581,0.564516129032258,0.5644028103044496,"[[17, 14], [13, 18]]"
43,2,43002,1,10.0,0.9946808510638298,0.59375,0.59375,0.5921568627450979,"[[17, 15], [11, 21]]"
43,2,43002,2,10.0,1.0,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
43,2,43002,3,10.0,1.0,0.6190476190476191,0.6169354838709677,0.611111111111111,"[[24, 8], [16, 15]]"
43,2,43002,4,10.0,1.0,0.5483870967741935,0.5483870967741935,0.5479166666666666,"[[18, 13], [15, 16]]"
43,3,43003,1,0.001,0.6137566137566137,0.59375,0.59375,0.5921568627450979,"[[17, 15], [11, 21]]"
43,3,43003,2,0.001,0.6190476190476191,0.5,0.5,0.4980392156862745,"[[14, 18], [14, 18]]"
43,3,43003,3,0.001,0.6421052631578947,0.5396825396825397,0.5423387096774194,0.5277849573533213,"[[12, 20], [9, 22]]"
43,3,43003,4,0.001,0.6335078534031413,0.5161290322580645,0.5161290322580645,0.515625,"[[15, 16], [14, 17]]"
43,3,43003,1,0.003,0.6349206349206349,0.5625,0.5625,0.5586206896551724,"[[15, 17], [11, 21]]"
43,3,43003,2,0.003,0.6772486772486772,0.515625,0.515625,0.5126504544338,"[[14, 18], [13, 19]]"
43,3,43003,3,0.003,0.6789473684210526,0.5555555555555556,0.5574596774193548,0.55,"[[14, 18], [10, 21]]"
43,3,43003,4,0.003,0.6492146596858639,0.4838709677419355,0.4838709677419355,0.4838709677419355,"[[15, 16], [16, 15]]"
43,3,43003,1,0.01,0.7037037037037037,0.609375,0.609375,0.6069761729304839,"[[17, 15], [10, 22]]"
43,3,43003,2,0.01,0.708994708994709,0.515625,0.515625,0.5155067155067155,"[[17, 15], [16, 16]]"
43,3,43003,3,0.01,0.7210526315789474,0.5238095238095238,0.5257056451612903,0.5178571428571428,"[[13, 19], [11, 20]]"
43,3,43003,4,0.01,0.6910994764397905,0.5,0.5,0.49986989331251624,"[[15, 16], [15, 16]]"
43,3,43003,1,0.03,0.7566137566137566,0.640625,0.640625,0.6384180790960452,"[[18, 14], [9, 23]]"
43,3,43003,2,0.03,0.7619047619047619,0.515625,0.515625,0.5145583557621727,"[[18, 14], [17, 15]]"
43,3,43003,3,0.03,0.7631578947368421,0.5396825396825397,0.5413306451612903,0.5354691075514875,"[[14, 18], [11, 20]]"
43,3,43003,4,0.03,0.7539267015706806,0.5483870967741935,0.5483870967741935,0.5483870967741935,"[[17, 14], [14, 17]]"
43,3,43003,1,0.1,0.798941798941799,0.640625,0.640625,0.6384180790960452,"[[18, 14], [9, 23]]"
43,3,43003,2,0.1,0.8253968253968254,0.46875,0.46875,0.4682306940371457,"[[16, 16], [18, 14]]"
43,3,43003,3,0.1,0.8210526315789474,0.47619047619047616,0.4778225806451613,0.47139588100686497,"[[12, 20], [13, 18]]"
43,3,43003,4,0.1,0.8219895287958116,0.5483870967741935,0.5483870967741935,0.5483870967741935,"[[17, 14], [14, 17]]"
43,3,43003,1,0.3,0.873015873015873,0.625,0.625,0.6190476190476191,"[[16, 16], [8, 24]]"
43,3,43003,2,0.3,0.8677248677248677,0.59375,0.59375,0.5933528836754642,"[[20, 12], [14, 18]]"
43,3,43003,3,0.3,0.8736842105263158,0.5079365079365079,0.5090725806451613,0.5059448520111308,"[[14, 18], [13, 18]]"
43,3,43003,4,0.3,0.8586387434554974,0.5806451612903226,0.5806451612903225,0.5788923719958202,"[[16, 15], [11, 20]]"
43,3,43003,1,1.0,0.9206349206349206,0.578125,0.578125,0.5730170496664195,"[[15, 17], [10, 22]]"
43,3,43003,2,1.0,0.9153439153439153,0.59375,0.59375,0.5933528836754642,"[[20, 12], [14, 18]]"
43,3,43003,3,1.0,0.9105263157894737,0.5238095238095238,0.5252016129032258,0.52079107505071,"[[14, 18], [12, 19]]"
43,3,43003,4,1.0,0.9267015706806283,0.5161290322580645,0.5161290322580645,0.515625,"[[15, 16], [14, 17]]"
43,3,43003,1,3.0,0.9947089947089947,0.578125,0.578125,0.577195987276731,"[[17, 15], [12, 20]]"
43,3,43003,2,3.0,0.9735449735449735,0.5625,0.5625,0.5620723362658846,"[[19, 13], [15, 17]]"
43,3,43003,3,3.0,0.9631578947368421,0.5238095238095238,0.5252016129032258,0.52079107505071,"[[14, 18], [12, 19]]"
43,3,43003,4,3.0,0.9528795811518325,0.5806451612903226,0.5806451612903225,0.5802083333333332,"[[17, 14], [12, 19]]"
43,3,43003,1,10.0,1.0,0.53125,0.53125,0.53125,"[[17, 15], [15, 17]]"
43,3,43003,2,10.0,0.9947089947089947,0.546875,0.546875,0.5440923605993613,"[[20, 12], [17, 15]]"
43,3,43003,3,10.0,0.9947368421052631,0.5555555555555556,0.5569556451612903,0.552738336713996,"[[15, 17], [11, 20]]"
43,3,43003,4,10.0,1.0,0.6129032258064516,0.6129032258064516,0.6092436974789917,"[[16, 15], [9, 22]]"
43,4,43004,1,0.001,0.6507936507936508,0.515625,0.515625,0.5155067155067155,"[[17, 15], [16, 16]]"
43,4,43004,2,0.001,0.5978835978835979,0.625,0.625,0.625,"[[20, 12], [12, 20]]"
43,4,43004,3,0.001,0.6263157894736842,0.5396825396825397,0.5413306451612903,0.5354691075514875,"[[14, 18], [11, 20]]"
43,4,43004,4,0.001,0.6282722513089005,0.532258064516129,0.532258064516129,0.5262187088274045,"[[13, 18], [11, 20]]"
43,4,43004,1,0.003,0.6772486772486772,0.515625,0.515625,0.5155067155067155,"[[17, 15], [16, 16]]"
43,4,43004,2,0.003,0.6666666666666666,0.625,0.625,0.625,"[[20, 12], [12, 20]]"
43,4,43004,3,0.003,0.6684210526315789,0.5238095238095238,0.5252016129032258,0.52079107505071,"[[14, 18], [12, 19]]"
43,4,43004,4,0.003,0.6492146596858639,0.532258064516129,0.532258064516129,0.5262187088274045,"[[13, 18], [11, 20]]"
43,4,43004,1,0.01,0.746031746031746,0.5,0.5,0.5,"[[16, 16], [16, 16]]"
43,4,43004,2,0.01,0.7142857142857143,0.609375,0.609375,0.6085148030340103,"[[21, 11], [14, 18]]"
43,4,43004,3,0.01,0.6947368421052632,0.5238095238095238,0.5246975806451613,0.5227272727272727,"[[15, 17], [13, 18]]"
43,4,43004,4,0.01,0.6963350785340314,0.5483870967741935,0.5483870967741935,0.5464994775339602,"[[15, 16], [12, 19]]"
43,4,43004,1,0.03,0.8095238095238095,0.515625,0.515625,0.5155067155067155,"[[16, 16], [15, 17]]"
43,4,43004,2,0.03,0.7671957671957672,0.609375,0.609375,0.6069761729304839,"[[22, 10], [15, 17]]"
43,4,43004,3,0.03,0.7473684210526316,0.5714285714285714,0.5730846774193548,0.5675057208237986,"[[15, 17], [10, 21]]"
43,4,43004,4,0.03,0.7539267015706806,0.5483870967741935,0.5483870967741935,0.5479166666666666,"[[16, 15], [13, 18]]"
43,4,43004,1,0.1,0.8677248677248677,0.515625,0.515625,0.5126504544338,"[[14, 18], [13, 19]]"
43,4,43004,2,0.1,0.8412698412698413,0.65625,0.65625,0.6549019607843137,"[[23, 9], [13, 19]]"
43,4,43004,3,0.1,0.8473684210526315,0.5873015873015873,0.5887096774193548,0.584685598377282,"[[16, 16], [10, 21]]"
43,4,43004,4,0.1,0.806282722513089,0.5483870967741935,0.5483870967741935,0.5479166666666666,"[[16, 15], [13, 18]]"
43,4,43004,1,0.3,0.8783068783068783,0.546875,0.546875,0.5440923605993613,"[[15, 17], [12, 20]]"
43,4,43004,2,0.3,0.8835978835978836,0.640625,0.640625,0.6384180790960452,"[[23, 9], [14, 18]]"
43,4,43004,3,0.3,0.9263157894736842,0.5555555555555556,0.5574596774193548,0.55,"[[14, 18], [10, 21]]"
43,4,43004,4,0.3,0.8900523560209425,0.6290322580645161,0.6290322580645161,0.6289357272963831,"[[19, 12], [11, 20]]"
43,4,43004,1,1.0,0.9523809523809523,0.578125,0.578125,0.577195987276731,"[[17, 15], [12, 20]]"
43,4,43004,2,1.0,0.9735449735449735,0.625,0.625,0.6235294117647059,"[[22, 10], [14, 18]]"
43,4,43004,3,1.0,0.9526315789473684,0.6190476190476191,0.6204637096774194,0.6166328600405679,"[[17, 15], [9, 22]]"
43,4,43004,4,1.0,0.9633507853403142,0.6451612903225806,0.6451612903225806,0.6451612903225806,"[[20, 11], [11, 20]]"
43,4,43004,1,3.0,0.9788359788359788,0.640625,0.640625,0.6398336187912894,"[[19, 13], [10, 22]]"
43,4,43004,2,3.0,0.9894179894179894,0.640625,0.640625,0.6384180790960452,"[[23, 9], [14, 18]]"
43,4,43004,3,3.0,0.9894736842105263,0.6190476190476191,0.6204637096774194,0.6166328600405679,"[[17, 15], [9, 22]]"
43,4,43004,4,3.0,0.9842931937172775,0.6451612903225806,0.6451612903225806,0.6418067226890756,"[[23, 8], [14, 17]]"
43,4,43004,1,10.0,1.0,0.65625,0.65625,0.65625,"[[21, 11], [11, 21]]"
43,4,43004,2,10.0,1.0,0.65625,0.65625,0.6549019607843137,"[[23, 9], [13, 19]]"
43,4,43004,3,10.0,1.0,0.5714285714285714,0.5730846774193548,0.5675057208237986,"[[15, 17], [10, 21]]"
43,4,43004,4,10.0,1.0,0.6129032258064516,0.6129032258064516,0.6063492063492064,"[[23, 8], [16, 15]]"
43,5,43005,1,0.001,0.6263157894736842,0.609375,0.609375,0.6092796092796093,"[[19, 13], [12, 20]]"
43,5,43005,2,0.001,0.6368421052631579,0.546875,0.546875,0.5458771715194519,"[[19, 13], [16, 16]]"
43,5,43005,3,0.001,0.6178010471204188,0.6984126984126984,0.6985887096774194,0.6984126984126984,"[[22, 10], [9, 22]]"
43,5,43005,4,0.001,0.7015706806282722,0.38095238095238093,0.38306451612903225,0.37080665813060176,"[[8, 24], [15, 16]]"
43,5,43005,1,0.003,0.6421052631578947,0.625,0.625,0.624633431085044,"[[21, 11], [13, 19]]"
43,5,43005,2,0.003,0.6789473684210526,0.5625,0.5625,0.5607843137254902,"[[20, 12], [16, 16]]"
43,5,43005,3,0.003,0.6596858638743456,0.6666666666666666,0.6668346774193548,0.6666666666666667,"[[21, 11], [10, 21]]"
43,5,43005,4,0.003,0.6963350785340314,0.4126984126984127,0.41481854838709675,0.40307298335467345,"[[9, 23], [14, 17]]"
43,5,43005,1,0.01,0.6947368421052632,0.703125,0.703125,0.7013018914271678,"[[25, 7], [12, 20]]"
43,5,43005,2,0.01,0.6842105263157895,0.59375,0.59375,0.5921568627450979,"[[21, 11], [15, 17]]"
43,5,43005,3,0.01,0.7015706806282722,0.6666666666666666,0.6673387096774194,0.6663303909205549,"[[20, 12], [9, 22]]"
43,5,43005,4,0.01,0.7225130890052356,0.42857142857142855,0.4309475806451613,0.41666666666666663,"[[9, 23], [13, 18]]"
43,5,43005,1,0.03,0.7421052631578947,0.71875,0.71875,0.7176470588235293,"[[25, 7], [11, 21]]"
43,5,43005,2,0.03,0.7421052631578947,0.578125,0.578125,0.577195987276731,"[[20, 12], [15, 17]]"
43,5,43005,3,0.03,0.7382198952879581,0.6190476190476191,0.6199596774193548,0.6181818181818182,"[[18, 14], [10, 21]]"
43,5,43005,4,0.03,0.7539267015706806,0.4444444444444444,0.4465725806451613,0.4353393085787452,"[[10, 22], [13, 18]]"
43,5,43005,1,0.1,0.8,0.6875,0.6875,0.6862745098039216,"[[24, 8], [12, 20]]"
43,5,43005,2,0.1,0.8315789473684211,0.625,0.625,0.624633431085044,"[[21, 11], [13, 19]]"
43,5,43005,3,0.1,0.8219895287958116,0.6349206349206349,0.6360887096774194,0.6334429547179358,"[[18, 14], [9, 22]]"
43,5,43005,4,0.1,0.8219895287958116,0.47619047619047616,0.47731854838709675,0.47407032633442947,"[[13, 19], [14, 17]]"
43,5,43005,1,0.3,0.8631578947368421,0.671875,0.671875,0.6711524345485687,"[[23, 9], [12, 20]]"
43,5,43005,2,0.3,0.9052631578947369,0.59375,0.59375,0.59375,"[[19, 13], [13, 19]]"
43,5,43005,3,0.3,0.8481675392670157,0.6031746031746031,0.6043346774193548,0.6015684290412344,"[[17, 15], [10, 21]]"
43,5,43005,4,0.3,0.8848167539267016,0.5238095238095238,0.5246975806451613,0.5227272727272727,"[[15, 17], [13, 18]]"
43,5,43005,1,1.0,0.9473684210526315,0.703125,0.703125,0.7024712503058479,"[[24, 8], [11, 21]]"
43,5,43005,2,1.0,0.9631578947368421,0.59375,0.59375,0.59375,"[[19, 13], [13, 19]]"
43,5,43005,3,1.0,0.9214659685863874,0.6190476190476191,0.6194556451612903,0.6189516129032258,"[[19, 13], [11, 20]]"
43,5,43005,4,1.0,0.9528795811518325,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
43,5,43005,1,3.0,0.9894736842105263,0.6875,0.6875,0.6862745098039216,"[[24, 8], [12, 20]]"
43,5,43005,2,3.0,1.0,0.53125,0.53125,0.53125,"[[17, 15], [15, 17]]"
43,5,43005,3,3.0,0.9790575916230366,0.6666666666666666,0.6673387096774194,0.6663303909205549,"[[20, 12], [9, 22]]"
43,5,43005,4,3.0,0.9895287958115183,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
43,5,43005,1,10.0,1.0,0.703125,0.703125,0.7024712503058479,"[[24, 8], [11, 21]]"
43,5,43005,2,10.0,1.0,0.546875,0.546875,0.5467643467643467,"[[18, 14], [15, 17]]"
43,5,43005,3,10.0,1.0,0.6666666666666666,0.6673387096774194,0.6663303909205549,"[[20, 12], [9, 22]]"
43,5,43005,4,10.0,1.0,0.5555555555555556,0.5554435483870968,0.5554435483870968,"[[18, 14], [14, 17]]"
44,1,44001,1,0.001,0.6276595744680851,0.484375,0.484375,0.4812085482682388,"[[18, 14], [19, 13]]"
44,1,44001,2,0.001,0.6137566137566137,0.5714285714285714,0.5725806451612903,0.5696939033645332,"[[16, 16], [11, 20]]"
44,1,44001,3,0.001,0.6349206349206349,0.5238095238095238,0.5241935483870968,0.5236895161290323,"[[16, 16], [14, 17]]"
44,1,44001,4,0.001,0.6,0.4838709677419355,0.4838709677419355,0.45614035087719296,"[[8, 23], [9, 22]]"
44,1,44001,1,0.003,0.6436170212765957,0.5,0.5,0.4920634920634921,"[[20, 12], [20, 12]]"
44,1,44001,2,0.003,0.6507936507936508,0.5396825396825397,0.5403225806451613,0.53921815889029,"[[16, 16], [13, 18]]"
44,1,44001,3,0.003,0.656084656084656,0.5079365079365079,0.5080645161290323,0.5079365079365079,"[[16, 16], [15, 16]]"
44,1,44001,4,0.003,0.6105263157894737,0.4838709677419355,0.4838709677419355,0.4637837837837838,"[[9, 22], [10, 21]]"
44,1,44001,1,0.01,0.7287234042553191,0.515625,0.515625,0.5097603162836669,"[[20, 12], [19, 13]]"
44,1,44001,2,0.01,0.671957671957672,0.5714285714285714,0.5720766129032258,0.5709962168978562,"[[17, 15], [12, 19]]"
44,1,44001,3,0.01,0.7195767195767195,0.5555555555555556,0.5559475806451613,0.5554435483870968,"[[17, 15], [13, 18]]"
44,1,44001,4,0.01,0.6842105263157895,0.5645161290322581,0.564516129032258,0.5588932806324111,"[[14, 17], [10, 21]]"
44,1,44001,1,0.03,0.7553191489361702,0.515625,0.515625,0.5097603162836669,"[[20, 12], [19, 13]]"
44,1,44001,2,0.03,0.7248677248677249,0.6031746031746031,0.6038306451612903,0.6027742749054226,"[[18, 14], [11, 20]]"
44,1,44001,3,0.03,0.7724867724867724,0.5555555555555556,0.5559475806451613,0.5554435483870968,"[[17, 15], [13, 18]]"
44,1,44001,4,0.03,0.7263157894736842,0.5483870967741935,0.5483870967741935,0.5441176470588235,"[[14, 17], [11, 20]]"
44,1,44001,1,0.1,0.8138297872340425,0.515625,0.515625,0.5126504544338,"[[19, 13], [18, 14]]"
44,1,44001,2,0.1,0.8042328042328042,0.6666666666666666,0.6678427419354839,0.6653174803946369,"[[19, 13], [8, 23]]"
44,1,44001,3,0.1,0.8412698412698413,0.6031746031746031,0.6033266129032258,0.6031746031746031,"[[19, 13], [12, 19]]"
44,1,44001,4,0.1,0.8315789473684211,0.5967741935483871,0.596774193548387,0.5958279009126466,"[[17, 14], [11, 20]]"
44,1,44001,1,0.3,0.8829787234042553,0.515625,0.515625,0.5145583557621727,"[[18, 14], [17, 15]]"
44,1,44001,2,0.3,0.8571428571428571,0.6666666666666666,0.6683467741935484,0.6636155606407322,"[[18, 14], [7, 24]]"
44,1,44001,3,0.3,0.8835978835978836,0.5396825396825397,0.5403225806451613,0.53921815889029,"[[16, 16], [13, 18]]"
44,1,44001,4,0.3,0.8894736842105263,0.6129032258064516,0.6129032258064516,0.6129032258064516,"[[19, 12], [12, 19]]"
44,1,44001,1,1.0,0.9095744680851063,0.546875,0.546875,0.5458771715194519,"[[19, 13], [16, 16]]"
44,1,44001,2,1.0,0.8994708994708994,0.6825396825396826,0.6839717741935484,0.6805273833671399,"[[19, 13], [7, 24]]"
44,1,44001,3,1.0,0.9259259259259259,0.5714285714285714,0.5710685483870968,0.5709962168978562,"[[19, 13], [14, 17]]"
44,1,44001,4,1.0,0.9315789473684211,0.6612903225806451,0.6612903225806452,0.6604954367666231,"[[19, 12], [9, 22]]"
44,1,44001,1,3.0,0.973404255319149,0.53125,0.53125,0.5307917888563051,"[[18, 14], [16, 16]]"
44,1,44001,2,3.0,0.9629629629629629,0.7142857142857143,0.7162298387096775,0.7107142857142856,"[[19, 13], [5, 26]]"
44,1,44001,3,3.0,0.9735449735449735,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
44,1,44001,4,3.0,0.9789473684210527,0.7096774193548387,0.7096774193548387,0.7096774193548389,"[[22, 9], [9, 22]]"
44,1,44001,1,10.0,1.0,0.53125,0.53125,0.5307917888563051,"[[18, 14], [16, 16]]"
44,1,44001,2,10.0,0.9947089947089947,0.6984126984126984,0.7001008064516129,0.6956521739130435,"[[19, 13], [6, 25]]"
44,1,44001,3,10.0,1.0,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
44,1,44001,4,10.0,1.0,0.6290322580645161,0.6290322580645161,0.628161668839635,"[[21, 10], [13, 18]]"
44,2,44002,1,0.001,0.6063829787234043,0.5625,0.5625,0.5607843137254902,"[[16, 16], [12, 20]]"
44,2,44002,2,0.001,0.6455026455026455,0.49206349206349204,0.49193548387096775,0.49193548387096775,"[[16, 16], [16, 15]]"
44,2,44002,3,0.001,0.6455026455026455,0.49206349206349204,0.49243951612903225,0.49193548387096775,"[[15, 17], [15, 16]]"
44,2,44002,4,0.001,0.631578947368421,0.532258064516129,0.532258064516129,0.5262187088274045,"[[13, 18], [11, 20]]"
44,2,44002,1,0.003,0.6595744680851063,0.578125,0.578125,0.577195987276731,"[[17, 15], [12, 20]]"
44,2,44002,2,0.003,0.6931216931216931,0.5079365079365079,0.5080645161290323,0.5079365079365079,"[[16, 16], [15, 16]]"
44,2,44002,3,0.003,0.6772486772486772,0.5079365079365079,0.5085685483870968,0.5074401008827238,"[[15, 17], [14, 17]]"
44,2,44002,4,0.003,0.6789473684210526,0.5483870967741935,0.5483870967741935,0.5441176470588235,"[[14, 17], [11, 20]]"
44,2,44002,1,0.01,0.6914893617021277,0.59375,0.59375,0.5933528836754642,"[[18, 14], [12, 20]]"
44,2,44002,2,0.01,0.7248677248677249,0.47619047619047616,0.47580645161290325,0.4756620428751577,"[[16, 16], [17, 14]]"
44,2,44002,3,0.01,0.708994708994709,0.5555555555555556,0.5564516129032258,0.5545454545454545,"[[16, 16], [12, 19]]"
44,2,44002,4,0.01,0.7157894736842105,0.5806451612903226,0.5806451612903226,0.5735449735449736,"[[14, 17], [9, 22]]"
44,2,44002,1,0.03,0.7819148936170213,0.609375,0.609375,0.6092796092796093,"[[20, 12], [13, 19]]"
44,2,44002,2,0.03,0.7724867724867724,0.5079365079365079,0.5075604838709677,0.5074401008827238,"[[17, 15], [16, 15]]"
44,2,44002,3,0.03,0.7671957671957672,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
44,2,44002,4,0.03,0.7631578947368421,0.6451612903225806,0.6451612903225806,0.6418067226890756,"[[17, 14], [8, 23]]"
44,2,44002,1,0.1,0.8457446808510638,0.625,0.625,0.624633431085044,"[[21, 11], [13, 19]]"
44,2,44002,2,0.1,0.8306878306878307,0.5238095238095238,0.5231854838709677,0.5227272727272728,"[[18, 14], [16, 15]]"
44,2,44002,3,0.1,0.8201058201058201,0.6031746031746031,0.6033266129032258,0.6031746031746031,"[[19, 13], [12, 19]]"
44,2,44002,4,0.1,0.8368421052631579,0.6451612903225806,0.6451612903225807,0.6436781609195402,"[[22, 9], [13, 18]]"
44,2,44002,1,0.3,0.9095744680851063,0.609375,0.609375,0.6092796092796093,"[[19, 13], [12, 20]]"
44,2,44002,2,0.3,0.9047619047619048,0.5396825396825397,0.5393145161290323,0.53921815889029,"[[18, 14], [15, 16]]"
44,2,44002,3,0.3,0.8888888888888888,0.6031746031746031,0.6033266129032258,0.6031746031746031,"[[19, 13], [12, 19]]"
44,2,44002,4,0.3,0.8842105263157894,0.6935483870967742,0.6935483870967742,0.6869519000797236,"[[26, 5], [14, 17]]"
44,2,44002,1,1.0,0.925531914893617,0.609375,0.609375,0.6085148030340103,"[[18, 14], [11, 21]]"
44,2,44002,2,1.0,0.9629629629629629,0.47619047619047616,0.47580645161290325,0.4756620428751577,"[[16, 16], [17, 14]]"
44,2,44002,3,1.0,0.9470899470899471,0.5873015873015873,0.5877016129032258,0.5871975806451613,"[[18, 14], [12, 19]]"
44,2,44002,4,1.0,0.9421052631578948,0.6451612903225806,0.6451612903225806,0.6313513513513513,"[[26, 5], [17, 14]]"
44,2,44002,1,3.0,0.9521276595744681,0.625,0.625,0.6216748768472906,"[[17, 15], [9, 23]]"
44,2,44002,2,3.0,0.9894179894179894,0.4603174603174603,0.45967741935483875,0.4590909090909091,"[[16, 16], [18, 13]]"
44,2,44002,3,3.0,0.9947089947089947,0.5714285714285714,0.5715725806451613,0.5714285714285715,"[[18, 14], [13, 18]]"
44,2,44002,4,3.0,0.9894736842105263,0.6290322580645161,0.6290322580645161,0.6210470369386129,"[[24, 7], [16, 15]]"
44,2,44002,1,10.0,0.9946808510638298,0.640625,0.640625,0.6384180790960452,"[[18, 14], [9, 23]]"
44,2,44002,2,10.0,1.0,0.4603174603174603,0.45967741935483875,0.4590909090909091,"[[16, 16], [18, 13]]"
44,2,44002,3,10.0,1.0,0.5555555555555556,0.5554435483870968,0.5554435483870968,"[[18, 14], [14, 17]]"
44,2,44002,4,10.0,1.0,0.6612903225806451,0.6612903225806451,0.6569169960474308,"[[24, 7], [14, 17]]"
44,3,44003,1,0.001,0.6349206349206349,0.515625,0.515625,0.5145583557621727,"[[18, 14], [17, 15]]"
44,3,44003,2,0.001,0.6296296296296297,0.640625,0.640625,0.6362737830491723,"[[17, 15], [8, 24]]"
44,3,44003,3,0.001,0.6421052631578947,0.5555555555555556,0.5569556451612903,0.552738336713996,"[[15, 17], [11, 20]]"
44,3,44003,4,0.001,0.6230366492146597,0.46774193548387094,0.467741935483871,0.4664928292046936,"[[13, 18], [15, 16]]"
44,3,44003,1,0.003,0.6931216931216931,0.546875,0.546875,0.5413886829750433,"[[21, 11], [18, 14]]"
