lookahead,nominal_ms,realized_ms,session,fold,epoch,learning_rate,optimization_loss,gradient_mean_before_clip,gradient_max_before_clip,train_loss,train_r2,validation_loss,validation_r2
future50ms,50,48,indy_20160622_01,2,6,0.0007681980515339464,0.22488480890268467,0.9085191317967006,1.3521677255630493,0.1627345085144043,0.8372654914855957,0.19866444170475006,0.7831584215164185
future50ms,50,48,indy_20160622_01,2,7,0.0007145033635316129,0.20917446656666924,0.8385441941874368,1.3244144916534424,0.1541140079498291,0.8458863496780396,0.19815117120742798,0.7839290499687195
future50ms,50,48,indy_20160622_01,2,8,0.0006542957248827961,0.19920895887413737,0.8486451974936894,1.1191085577011108,0.14096854627132416,0.859031617641449,0.1904870718717575,0.7926352024078369
future50ms,50,48,indy_20160622_01,2,9,0.0005890576474687265,0.18964676248875306,0.8079322108200618,1.1637537479400635,0.14470529556274414,0.8552943468093872,0.19565945863723755,0.786720335483551
future50ms,50,48,indy_20160622_01,2,10,0.000520395509268104,0.18297523066165478,0.8657732393060412,1.4110779762268066,0.13305366039276123,0.8669461011886597,0.18112076818943024,0.8025621771812439
future50ms,50,48,indy_20160622_01,2,11,0.0004500000000000001,0.17674870948847393,0.8704773592097419,1.2905634641647339,0.1287798136472702,0.8712199926376343,0.1844545602798462,0.7990193367004395
future50ms,50,48,indy_20160622_01,2,12,0.00037960449073189633,0.1708558215924239,0.7730628805501121,1.2000995874404907,0.1236988976597786,0.8763008117675781,0.17966927587985992,0.8044055104255676
future50ms,50,48,indy_20160622_01,2,13,0.0003109423525312738,0.15883865097799968,0.745218540940966,1.261168122291565,0.1173873022198677,0.8826124668121338,0.17885345220565796,0.8048719167709351
future50ms,50,48,indy_20160622_01,2,14,0.00024570427511720405,0.15808966500376215,0.711828217974731,0.9660769701004028,0.11378137767314911,0.8862186670303345,0.18075506389141083,0.8030314445495605
future50ms,50,48,indy_20160622_01,2,15,0.0001854966364683872,0.1559251511929268,0.7468011219586644,1.117567539215088,0.11680970340967178,0.8831899166107178,0.17982420325279236,0.804405927658081
future50ms,50,48,indy_20160622_01,2,16,0.00013180194846605368,0.1511592900578886,0.7341116145253181,1.0691077709197998,0.11312026530504227,0.8868796825408936,0.17647886276245117,0.8079628944396973
future50ms,50,48,indy_20160622_01,2,17,8.594235253127372e-05,0.16078515995527978,0.8028709196618625,2.058816909790039,0.11090248078107834,0.8890974521636963,0.1746336966753006,0.8101094961166382
future50ms,50,48,indy_20160622_01,2,18,4.9047064115234504e-05,0.14579188533772322,0.6875045299530029,0.9069137573242188,0.10806749761104584,0.8919324278831482,0.1732458621263504,0.811324954032898
future50ms,50,48,indy_20160622_01,2,19,2.2024567667180916e-05,0.1506765047356238,0.6711923480033875,0.9259663820266724,0.10740561038255692,0.8925941586494446,0.17207036912441254,0.8126369118690491
future50ms,50,48,indy_20160622_01,2,20,5.540246732188055e-06,0.14851884223151235,0.6596901768020221,0.886646568775177,0.10745499283075333,0.8925449252128601,0.17241790890693665,0.8122364282608032
future50ms,50,48,indy_20160622_01,3,1,0.0009,0.7551532136993838,1.2736812233924866,4.034371852874756,0.4510729908943176,0.5489258170127869,0.4570792317390442,0.5316917896270752
future50ms,50,48,indy_20160622_01,3,2,0.000894459753267812,0.43740597501215095,1.1785736700584148,2.2377469539642334,0.33904048800468445,0.6609576940536499,0.36460942029953003,0.6293489933013916
future50ms,50,48,indy_20160622_01,3,3,0.0008779754323328191,0.3170504662312978,1.2276216169883465,2.371523380279541,0.2507404088973999,0.7492599487304688,0.29203733801841736,0.704124391078949
future50ms,50,48,indy_20160622_01,3,4,0.0008509529358847655,0.2721999777832499,0.9831271397656408,3.7492403984069824,0.21609383821487427,0.7839056253433228,0.26749956607818604,0.727958083152771
future50ms,50,48,indy_20160622_01,3,5,0.0008140576474687264,0.24682434086138264,1.0743564634487546,3.141977310180664,0.203410804271698,0.7965887188911438,0.26031389832496643,0.7345333099365234
future50ms,50,48,indy_20160622_01,3,6,0.0007681980515339464,0.22851538721576975,1.0051211694191242,1.4443095922470093,0.17278839647769928,0.8272117376327515,0.25319644808769226,0.7420759201049805
future50ms,50,48,indy_20160622_01,3,7,0.0007145033635316129,0.21507933753261882,0.9260625160973648,1.649503231048584,0.16429151594638824,0.8357076644897461,0.23467949032783508,0.7600140571594238
future50ms,50,48,indy_20160622_01,3,8,0.0006542957248827961,0.1990236099163914,0.9267768983183235,2.7691848278045654,0.14379052817821503,0.8562097549438477,0.21763642132282257,0.7781184911727905
future50ms,50,48,indy_20160622_01,3,9,0.0005890576474687265,0.19128395444303714,0.9088094851066326,1.4997376203536987,0.14602221548557281,0.8539784550666809,0.21792510151863098,0.777854323387146
future50ms,50,48,indy_20160622_01,3,10,0.000520395509268104,0.1792452770053813,0.7888277008615691,1.5651154518127441,0.13762114942073822,0.8623788952827454,0.22484175860881805,0.770459771156311
future50ms,50,48,indy_20160622_01,3,11,0.0004500000000000001,0.17469408071842077,0.8409379638474563,1.1946004629135132,0.1251434087753296,0.8748561143875122,0.2142259180545807,0.7814173698425293
future50ms,50,48,indy_20160622_01,3,12,0.00037960449073189633,0.16698974968340297,0.8237969587589132,1.2260264158248901,0.1319880187511444,0.8680116534233093,0.2359868735074997,0.7590669393539429
future50ms,50,48,indy_20160622_01,3,13,0.0003109423525312738,0.16647860359347572,0.9024545262599813,3.1780483722686768,0.1286011040210724,0.871398389339447,0.22483675181865692,0.7693170309066772
future50ms,50,48,indy_20160622_01,3,14,0.00024570427511720405,0.1590108371745378,0.697037121345257,1.1318750381469727,0.11413248628377914,0.885867178440094,0.21326911449432373,0.7817578911781311
future50ms,50,48,indy_20160622_01,3,15,0.0001854966364683872,0.15324538033241994,0.6980237745005509,1.26334547996521,0.11329491436481476,0.886704683303833,0.21213723719120026,0.783042848110199
future50ms,50,48,indy_20160622_01,3,16,0.00013180194846605368,0.15231482942322302,0.6987764290694533,1.4485567808151245,0.10883033275604248,0.8911693692207336,0.20040901005268097,0.7950947284698486
future50ms,50,48,indy_20160622_01,3,17,8.594235253127372e-05,0.14953482129019682,0.7344689996078096,2.7550344467163086,0.11100880801677704,0.888991117477417,0.21212676167488098,0.7831249237060547
future50ms,50,48,indy_20160622_01,3,18,4.9047064115234504e-05,0.14852763973924138,0.7734891094010452,4.397484302520752,0.10839774459600449,0.8916019201278687,0.20612312853336334,0.789216935634613
future50ms,50,48,indy_20160622_01,3,19,2.2024567667180916e-05,0.14714991731178623,0.681046102581353,1.2628790140151978,0.10827655345201492,0.8917232751846313,0.20692458748817444,0.7882386445999146
future50ms,50,48,indy_20160622_01,3,20,5.540246732188055e-06,0.14929335481017955,0.7717181999107887,3.547076463699341,0.10817372798919678,0.8918260931968689,0.20684781670570374,0.7883049249649048
future50ms,50,48,indy_20160622_01,4,1,0.0009,0.7558743653895982,1.2994783274058639,3.2854528427124023,0.46407780051231384,0.5359194874763489,0.4384131133556366,0.5281182527542114
future50ms,50,48,indy_20160622_01,4,2,0.000894459753267812,0.42911245574313556,1.0831093685380344,1.6293566226959229,0.2988838851451874,0.7011159062385559,0.27722257375717163,0.7007255554199219
future50ms,50,48,indy_20160622_01,4,3,0.0008779754323328191,0.31323403884048,1.139248685590152,2.7863681316375732,0.2328985631465912,0.7671014070510864,0.22974668443202972,0.7513563632965088
future50ms,50,48,indy_20160622_01,4,4,0.0008509529358847655,0.2743333592813274,1.248460726491336,4.033717155456543,0.22250284254550934,0.7774969339370728,0.23323258757591248,0.7501421570777893
future50ms,50,48,indy_20160622_01,4,5,0.0008140576474687264,0.2518161230576282,1.0823185875498016,2.890104293823242,0.19415675103664398,0.8058427572250366,0.21015119552612305,0.774411141872406
future50ms,50,48,indy_20160622_01,4,6,0.0007681980515339464,0.23414848242242764,1.146407454178251,1.8818973302841187,0.17436768114566803,0.8256321549415588,0.19396322965621948,0.7901562452316284
future50ms,50,48,indy_20160622_01,4,7,0.0007145033635316129,0.2220981950273676,1.0848141065959274,3.1912639141082764,0.1652238368988037,0.8347755670547485,0.19986630976200104,0.784878134727478
future50ms,50,48,indy_20160622_01,4,8,0.0006542957248827961,0.20463115277091692,1.0267913793695385,2.720557451248169,0.15381170809268951,0.8461880683898926,0.19067999720573425,0.7940104603767395
future50ms,50,48,indy_20160622_01,4,9,0.0005890576474687265,0.19511442175659602,0.9369959235191345,1.5809575319290161,0.14480605721473694,0.855194091796875,0.18788842856884003,0.7982016205787659
future50ms,50,48,indy_20160622_01,4,10,0.000520395509268104,0.17747286387726044,0.7567238047205168,1.2384167909622192,0.12645019590854645,0.8735494017601013,0.17147290706634521,0.81563401222229
future50ms,50,48,indy_20160622_01,4,11,0.0004500000000000001,0.17715479814098561,0.8748920580436443,1.4084831476211548,0.1321905106306076,0.8678091764450073,0.18257459998130798,0.8031963109970093
future50ms,50,48,indy_20160622_01,4,12,0.00037960449073189633,0.17089279510730662,0.7933415390294174,1.2896153926849365,0.12517474591732025,0.874825119972229,0.17616261541843414,0.8099021911621094
future50ms,50,48,indy_20160622_01,4,13,0.0003109423525312738,0.1665571211159629,0.8542490848179521,2.460845708847046,0.1228921115398407,0.8771075010299683,0.1785241961479187,0.8077675104141235
future50ms,50,48,indy_20160622_01,4,14,0.00024570427511720405,0.16356219073589254,0.7683623864732939,1.4464961290359497,0.11730559170246124,0.8826937675476074,0.1770360767841339,0.8092321157455444
future50ms,50,48,indy_20160622_01,4,15,0.0001854966364683872,0.15920241458155768,0.7664759960667841,1.3473800420761108,0.11440911889076233,0.8855905532836914,0.17383408546447754,0.8125451803207397
future50ms,50,48,indy_20160622_01,4,16,0.00013180194846605368,0.154289601946662,0.6784274362284561,0.9489725232124329,0.11118101328611374,0.8888185620307922,0.1717737317085266,0.8152343034744263
future50ms,50,48,indy_20160622_01,4,17,8.594235253127372e-05,0.150184216665127,0.6730086012133236,1.045268177986145,0.11344511061906815,0.8865546584129333,0.17614904046058655,0.8104634284973145
future50ms,50,48,indy_20160622_01,4,18,4.9047064115234504e-05,0.1548266210553612,0.8055258578267591,3.3209171295166016,0.10787434875965118,0.8921254277229309,0.1695173978805542,0.8173679113388062
future50ms,50,48,indy_20160622_01,4,19,2.2024567667180916e-05,0.14825071728923314,0.7040773301289,2.0300416946411133,0.10960189998149872,0.8903979063034058,0.17149433493614197,0.8153954744338989
future50ms,50,48,indy_20160622_01,4,20,5.540246732188055e-06,0.14540563770339537,0.7285894854315396,2.6546072959899902,0.10923349857330322,0.8907663822174072,0.17132069170475006,0.8155317306518555
future50ms,50,48,indy_20160622_01,5,1,0.0009,0.7700026769405198,1.372284841948542,2.6821324825286865,0.4749900698661804,0.5250080823898315,0.5603365898132324,0.47305870056152344
future50ms,50,48,indy_20160622_01,5,2,0.000894459753267812,0.4340101304125939,0.9964322591650074,1.3305184841156006,0.3001144230365753,0.6998852491378784,0.3705044686794281,0.6515477299690247
future50ms,50,48,indy_20160622_01,5,3,0.0008779754323328191,0.312438986330715,1.0134582683957856,1.5332359075546265,0.22947274148464203,0.7705267667770386,0.30046993494033813,0.717400074005127
future50ms,50,48,indy_20160622_01,5,4,0.0008509529358847655,0.26795774840606973,0.9836974082321956,2.0429394245147705,0.20948933064937592,0.7905110716819763,0.289025217294693,0.7281596660614014
future50ms,50,48,indy_20160622_01,5,5,0.0008140576474687264,0.23513901034134105,0.9632561083497673,1.490519404411316,0.18861903250217438,0.8113811016082764,0.2727426290512085,0.74346923828125
future50ms,50,48,indy_20160622_01,5,6,0.0007681980515339464,0.2160740081613956,0.8383655763905624,1.3944863080978394,0.16674956679344177,0.8332498073577881,0.26893308758735657,0.7470260858535767
future50ms,50,48,indy_20160622_01,5,7,0.0007145033635316129,0.2065204894165253,0.9076069983942755,2.079991579055786,0.15111985802650452,0.8488800525665283,0.2543969452381134,0.7607038021087646
future50ms,50,48,indy_20160622_01,5,8,0.0006542957248827961,0.1964651450141698,0.760928018339749,1.016163945198059,0.14271293580532074,0.8572874069213867,0.23519790172576904,0.7787805795669556
future50ms,50,48,indy_20160622_01,5,9,0.0005890576474687265,0.18369725584662047,0.8656533278267959,1.3073869943618774,0.14027579128742218,0.8597237467765808,0.243560791015625,0.7709213495254517
future50ms,50,48,indy_20160622_01,5,10,0.000520395509268104,0.1761105110193992,0.7605691819355406,1.2996724843978882,0.13240009546279907,0.8675998449325562,0.23323215544223785,0.7806588411331177
future50ms,50,48,indy_20160622_01,5,11,0.0004500000000000001,0.17333569048000705,0.9045070389221455,1.866100788116455,0.1347750723361969,0.8652249574661255,0.24617403745651245,0.7685046195983887
future50ms,50,48,indy_20160622_01,5,12,0.00037960449073189633,0.1641611480625234,0.7795934389377462,1.229224443435669,0.12226354330778122,0.8777360916137695,0.2257200926542282,0.7877033948898315
future50ms,50,48,indy_20160622_01,5,13,0.0003109423525312738,0.16558971119609023,0.8071904562670609,1.196250557899475,0.11749688535928726,0.8825032711029053,0.2275623083114624,0.7859659194946289
future50ms,50,48,indy_20160622_01,5,14,0.00024570427511720405,0.15783737954868213,0.7577811870081671,1.1642569303512573,0.11115587502717972,0.8888437747955322,0.22956226766109467,0.7840955257415771
future50ms,50,48,indy_20160622_01,5,15,0.0001854966364683872,0.1545261867691816,0.706717717236486,1.1297478675842285,0.11314597725868225,0.8868536949157715,0.2200509011745453,0.7930264472961426
future50ms,50,48,indy_20160622_01,5,16,0.00013180194846605368,0.14945814347579497,0.6727019579246126,1.0143502950668335,0.10930304229259491,0.8906967639923096,0.21942615509033203,0.7936257123947144
future50ms,50,48,indy_20160622_01,5,17,8.594235253127372e-05,0.14637643810393872,0.666234179817397,1.0521845817565918,0.10844704508781433,0.891552746295929,0.21768063306808472,0.7952593564987183
future50ms,50,48,indy_20160622_01,5,18,4.9047064115234504e-05,0.14753290397792038,0.6853146758572809,0.9729632139205933,0.1060410737991333,0.8939589262008667,0.21709099411964417,0.7958165407180786
future50ms,50,48,indy_20160622_01,5,19,2.2024567667180916e-05,0.14716775352241923,0.6321305632591248,0.9259775876998901,0.10506871342658997,0.8949311375617981,0.21685904264450073,0.7960370779037476
future50ms,50,48,indy_20160622_01,5,20,5.540246732188055e-06,0.1446937827282397,0.6674030227907772,1.2256250381469727,0.1051982194185257,0.8948016166687012,0.21658729016780853,0.7962929010391235
future50ms,50,48,indy_20160630_01,1,1,0.0009,0.8727117952365102,1.225870939237731,3.365858316421509,0.6113519668579102,0.3886459171772003,0.6359264850616455,0.3648538887500763
future50ms,50,48,indy_20160630_01,1,2,0.000894459753267812,0.5553560903199957,1.2744760470730918,2.0188066959381104,0.3782707154750824,0.6217280626296997,0.42003828287124634,0.5787526369094849
future50ms,50,48,indy_20160630_01,1,3,0.0008779754323328191,0.4039161612529839,1.4229520793472017,2.5737438201904297,0.3105199337005615,0.6894791722297668,0.3745242953300476,0.6245476007461548
future50ms,50,48,indy_20160630_01,1,4,0.0008509529358847655,0.35121473523239244,1.4284355406250273,2.994990348815918,0.2548392713069916,0.7451608180999756,0.34784549474716187,0.6511381268501282
future50ms,50,48,indy_20160630_01,1,5,0.0008140576474687264,0.3087923287285356,1.258330076932907,2.8021018505096436,0.23985570669174194,0.7601441144943237,0.3474728465080261,0.6517531871795654
future50ms,50,48,indy_20160630_01,1,6,0.0007681980515339464,0.29505941489362775,1.229700750538281,2.102464437484741,0.21253593266010284,0.7874641418457031,0.3301656246185303,0.6690254211425781
future50ms,50,48,indy_20160630_01,1,7,0.0007145033635316129,0.2747698776375344,1.128435948065349,1.6803395748138428,0.1920844465494156,0.8079158663749695,0.3120427131652832,0.6862488985061646
future50ms,50,48,indy_20160630_01,1,8,0.0006542957248827961,0.24970120665437948,1.0389090031385422,1.4788578748703003,0.19823193550109863,0.8017685413360596,0.34106725454330444,0.6585432291030884
future50ms,50,48,indy_20160630_01,1,9,0.0005890576474687265,0.2465787662320092,1.1339551189116068,2.420016050338745,0.17689205706119537,0.8231077194213867,0.3109409213066101,0.6874851584434509
future50ms,50,48,indy_20160630_01,1,10,0.000520395509268104,0.23736281085531266,1.1254921321358,1.8887038230895996,0.1708219051361084,0.8291784524917603,0.3037559390068054,0.6949441432952881
future50ms,50,48,indy_20160630_01,1,11,0.0004500000000000001,0.2191149540416984,0.9962401241064072,2.2873034477233887,0.15790989995002747,0.8420892953872681,0.2947670519351959,0.7030472755432129
future50ms,50,48,indy_20160630_01,1,12,0.00037960449073189633,0.2153310984307193,1.0085439383983612,1.7565032243728638,0.15510983765125275,0.8448901772499084,0.2989245355129242,0.6995221376419067
future50ms,50,48,indy_20160630_01,1,13,0.0003109423525312738,0.20854760051057325,1.1977165745837348,3.067631721496582,0.1486068218946457,0.8513928651809692,0.2939959764480591,0.7041977643966675
future50ms,50,48,indy_20160630_01,1,14,0.00024570427511720405,0.2012794754986516,0.9660598571811404,1.5648140907287598,0.1402713656425476,0.8597284555435181,0.28413376212120056,0.7142664194107056
future50ms,50,48,indy_20160630_01,1,15,0.0001854966364683872,0.19325948449071045,0.9052920362779072,2.7829437255859375,0.1374262124300003,0.8625736236572266,0.2822037637233734,0.7159082889556885
future50ms,50,48,indy_20160630_01,1,16,0.00013180194846605368,0.19658143464474473,0.9750829317740032,2.6844282150268555,0.13794417679309845,0.8620561957359314,0.2931489646434784,0.7050813436508179
future50ms,50,48,indy_20160630_01,1,17,8.594235253127372e-05,0.18672167107359008,0.9065503627061844,1.7990361452102661,0.13131587207317352,0.8686838150024414,0.2813136577606201,0.7168707847595215
future50ms,50,48,indy_20160630_01,1,18,4.9047064115234504e-05,0.18638641703905984,0.8745796637875694,1.4358019828796387,0.13516449928283691,0.8648354411125183,0.2903529405593872,0.7078862190246582
future50ms,50,48,indy_20160630_01,1,19,2.2024567667180916e-05,0.18568160755160634,0.8614355666296822,1.4710973501205444,0.13319514691829681,0.8668045997619629,0.28934767842292786,0.708967387676239
future50ms,50,48,indy_20160630_01,1,20,5.540246732188055e-06,0.1876670564708078,0.9672954997846058,2.0918543338775635,0.13284261524677277,0.8671572804450989,0.28789201378822327,0.7103884220123291
future50ms,50,48,indy_20160630_01,2,1,0.0009,0.8580420141014651,1.098508587905339,2.8786563873291016,0.5915076732635498,0.4084894359111786,0.5606903433799744,0.3953224718570709
future50ms,50,48,indy_20160630_01,2,2,0.000894459753267812,0.5465799498311161,1.2830944316727775,2.0867536067962646,0.38768699765205383,0.6123121976852417,0.3605594336986542,0.6089683771133423
future50ms,50,48,indy_20160630_01,2,3,0.0008779754323328191,0.4153049507051618,1.4225935212203435,2.7370758056640625,0.30568280816078186,0.6943173408508301,0.3036416471004486,0.6707372665405273
future50ms,50,48,indy_20160630_01,2,4,0.0008509529358847655,0.35555712612202534,1.3229566110031945,2.2075016498565674,0.28001195192337036,0.7199877500534058,0.2842073440551758,0.6915680170059204
future50ms,50,48,indy_20160630_01,2,5,0.0008140576474687264,0.31678804535881655,1.2270376682281494,1.9376064538955688,0.24575501680374146,0.7542444467544556,0.2656407058238983,0.7109622359275818
future50ms,50,48,indy_20160630_01,2,6,0.0007681980515339464,0.2971375634899286,1.1304351368120737,1.6588598489761353,0.2272753119468689,0.7727246284484863,0.2625144124031067,0.7135434150695801
future50ms,50,48,indy_20160630_01,2,7,0.0007145033635316129,0.2844222060718833,1.1951302673135484,1.9682962894439697,0.2072068750858307,0.7927931547164917,0.2564561367034912,0.7203680276870728
future50ms,50,48,indy_20160630_01,2,8,0.0006542957248827961,0.25660230476056506,1.1544100237744195,2.4368560314178467,0.19438892602920532,0.8056111931800842,0.24952353537082672,0.7278652191162109
future50ms,50,48,indy_20160630_01,2,9,0.0005890576474687265,0.2535243585253873,1.2834850826433726,2.2669129371643066,0.18951527774333954,0.8104849457740784,0.2468530237674713,0.7308245301246643
future50ms,50,48,indy_20160630_01,2,10,0.000520395509268104,0.23596199895007283,1.047450418983187,1.6163275241851807,0.17245793342590332,0.8275418281555176,0.24095693230628967,0.7364153861999512
future50ms,50,48,indy_20160630_01,2,11,0.0004500000000000001,0.23232652491134917,1.069627304162298,1.5311899185180664,0.16605250537395477,0.833946704864502,0.2396911084651947,0.7378361225128174
future50ms,50,48,indy_20160630_01,2,12,0.00037960449073189633,0.21403119147110444,1.0868651611464364,1.8576176166534424,0.17270201444625854,0.8272970914840698,0.23981282114982605,0.7371816635131836
future50ms,50,48,indy_20160630_01,2,13,0.0003109423525312738,0.22289432579508195,1.2270232566765376,2.0405831336975098,0.1563696563243866,0.8436306715011597,0.2302262783050537,0.748138427734375
future50ms,50,48,indy_20160630_01,2,14,0.00024570427511720405,0.20624960647488133,0.9260619112423488,1.857351303100586,0.1441413015127182,0.855858325958252,0.22230295836925507,0.7568119168281555
future50ms,50,48,indy_20160630_01,2,15,0.0001854966364683872,0.2050422699168633,1.0827854595014028,2.1395504474639893,0.14356407523155212,0.8564361333847046,0.2213045060634613,0.7580338716506958
future50ms,50,48,indy_20160630_01,2,16,0.00013180194846605368,0.1967389100413086,1.024959881390844,1.5884965658187866,0.14091724157333374,0.8590823411941528,0.22370482981204987,0.7553123235702515
future50ms,50,48,indy_20160630_01,2,17,8.594235253127372e-05,0.19161142531407654,0.8864850295441491,1.5718034505844116,0.1411764770746231,0.8588234782218933,0.2272733747959137,0.7513514757156372
future50ms,50,48,indy_20160630_01,2,18,4.9047064115234504e-05,0.18686603695407686,0.8484041690826416,1.2296825647354126,0.13924647867679596,0.8607535362243652,0.22481854259967804,0.7541674375534058
future50ms,50,48,indy_20160630_01,2,19,2.2024567667180916e-05,0.19358040967283868,0.8592163281781333,1.2036114931106567,0.13992275297641754,0.8600773811340332,0.22590135037899017,0.7530436515808105
future50ms,50,48,indy_20160630_01,2,20,5.540246732188055e-06,0.18824176268938642,0.8914640865155629,1.4651464223861694,0.13920220732688904,0.8607977628707886,0.22576020658016205,0.7531818151473999
future50ms,50,48,indy_20160630_01,3,1,0.0009,0.885273102838412,1.2462306107793535,3.7250759601593018,0.6324036717414856,0.3675940930843353,0.6219556331634521,0.37185797095298767
future50ms,50,48,indy_20160630_01,3,2,0.000894459753267812,0.5625291031626739,1.0712299134050096,1.9346076250076294,0.3833580017089844,0.616641640663147,0.4119274914264679,0.5849902629852295
future50ms,50,48,indy_20160630_01,3,3,0.0008779754323328191,0.4078736679764728,1.1781243596758162,1.7506012916564941,0.298362672328949,0.7016360759735107,0.337348997592926,0.659842312335968
future50ms,50,48,indy_20160630_01,3,4,0.0008509529358847655,0.34943783367153175,1.218014929975782,1.704797625541687,0.2674434185028076,0.7325562834739685,0.32348427176475525,0.6741594076156616
future50ms,50,48,indy_20160630_01,3,5,0.0008140576474687264,0.3013859212898808,1.2307210330452238,2.0981202125549316,0.22705653309822083,0.7729427814483643,0.2997826337814331,0.6986443996429443
future50ms,50,48,indy_20160630_01,3,6,0.0007681980515339464,0.2959149189994668,1.3674338161945343,2.1218740940093994,0.21362125873565674,0.786378800868988,0.2974381148815155,0.7007601261138916
