epoch,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,validation_loss_mean,validation_loss_std,validation_loss_min,validation_loss_max,train_loss_mean,train_accuracy_mean
15,0.569620253164557,0.01674526146243408,0.5506329113924051,0.5822784810126582,0.5695496000747773,0.016938037678262373,0.5504146136281697,0.5826222809758442,0.5685859186345681,0.01644789966686566,0.5499839537869062,0.5812048192771084,0.6860873073735184,0.007260742871828535,0.6811790380497539,0.6944278718731591,0.6584334798720445,0.6220839160585824
16,0.5717299578059073,0.0018270578138912307,0.569620253164557,0.5727848101265823,0.5717395078048845,0.0021548707216558186,0.5692825381564716,0.5733084965749309,0.5702504248900375,0.002113703927045822,0.5682192661656553,0.5724379854673014,0.6875023459603371,0.008393363258608583,0.6790399803778163,0.6958249616731772,0.6559868572753229,0.6239389131035826
17,0.5727848101265822,0.011409972390708826,0.5632911392405063,0.5854430379746836,0.5727743727383193,0.01182709907569567,0.5629131114048792,0.5858871129271321,0.5715346233307433,0.011179278855314069,0.561534749034749,0.583604083890761,0.689209627327863,0.01022200784623226,0.6788722529344815,0.6993122239680609,0.6542657398091222,0.6231285647923784
18,0.5759493670886076,0.01674526146243408,0.5632911392405063,0.5949367088607594,0.5758789675386238,0.016922018675722624,0.5633137042823378,0.5951207787525538,0.575164039430434,0.017030678234388318,0.5632911392405063,0.5946769280102613,0.6865628513147444,0.010502252165979439,0.675841750765131,0.6968316398490113,0.6511437470135791,0.6302568239576113
19,0.5727848101265822,0.012658227848101278,0.560126582278481,0.5854430379746836,0.5726675479709971,0.012900770049143796,0.5596482794535913,0.5854464607619276,0.5718242600248596,0.014060853471853948,0.5573560681641827,0.5854388863852586,0.686072601409077,0.006758271084201609,0.6795726013899512,0.69306248482071,0.649712870439093,0.6339417306038325
20,0.5696202531645569,0.008372630731217062,0.560126582278481,0.5759493670886076,0.5695896593625231,0.008073470511638448,0.5604895244962544,0.5758923206345391,0.5685403115829056,0.008755484299922674,0.558849819719385,0.5758814102564103,0.6855064073208669,0.008944055623964239,0.6756677182894025,0.6931453620313097,0.6472183949336947,0.638436993794748
21,0.5717299578059071,0.009667881212986996,0.5632911392405063,0.5822784810126582,0.5717395078048845,0.009856565838394624,0.5630733485558627,0.5824620438248608,0.5714246855333192,0.009802839100636507,0.562660462130937,0.5820105820105821,0.6855053357995261,0.011961913770628465,0.6755983042046123,0.6987940435437222,0.6447651871230061,0.6360612861468733
22,0.5675105485232067,0.007308231255564858,0.5632911392405063,0.5759493670886076,0.5675466356874841,0.007436403734432225,0.5631534671313544,0.5761326763610143,0.5673207056721324,0.007238308182280538,0.563011063011063,0.5756774090107424,0.6853929025315798,0.006500142803252536,0.6791926061743508,0.6921562597234197,0.6427459858074421,0.641856337457159
23,0.570675105485232,0.009135289069456088,0.560126582278481,0.5759493670886076,0.5705978181041274,0.00882424216759792,0.5604094059207627,0.5758122020590474,0.569767385950999,0.009023505683954016,0.5593808620983678,0.5756774090107424,0.6872097212198427,0.010566207693428059,0.6765607321463711,0.6976911546553314,0.6403729450487757,0.6381828341944741
24,0.5738396624472574,0.0018270578138911665,0.5727848101265823,0.5759493670886076,0.5738359438635848,0.001837094361039857,0.5725073108200136,0.575932379922285,0.5732709817669335,0.0023079740502348154,0.5718200158585179,0.575932379922285,0.6852844034704284,0.006899232732461009,0.6794394902513996,0.6928948398573286,0.6388570261529474,0.6426521124912088
25,0.5843881856540084,0.006587550631221974,0.5791139240506329,0.5917721518987342,0.5844115958284928,0.006781456889726039,0.578876737571606,0.5919761246645034,0.5840175577870352,0.006705143637446322,0.5784003932308124,0.5914407416687547,0.6839731490289918,0.008781465643965846,0.677636413967694,0.6939970603329924,0.6355682625311516,0.6455683899196393
26,0.5812236286919831,0.017994432604675075,0.5664556962025317,0.6012658227848101,0.5812001762608661,0.01801847659290122,0.5662580619316588,0.6012097904899251,0.5809363486096933,0.018214678754538655,0.5659297137414148,0.6012019230769231,0.6864659768474709,0.009287578238541027,0.6780853123641097,0.6964513463323465,0.6344845125413763,0.6489960329398876
27,0.5759493670886076,0.011409972390708826,0.5632911392405063,0.5854430379746836,0.5759190268263696,0.01123290453354496,0.5634338821455754,0.5852061050354525,0.575661195524262,0.011208498390680643,0.5631336405529954,0.5847402369416272,0.6843549686451914,0.00874429498744972,0.6748789471342407,0.6921123265272056,0.6316933036068086,0.6463411441158786
28,0.5970464135021096,0.003654115627782461,0.5949367088607594,0.6012658227848101,0.5970169183725247,0.003493283207158472,0.5949204823138244,0.6010495533389416,0.596800364199491,0.0033691380130999,0.5947906231216189,0.6006899871630295,0.6841346444883749,0.008692080405875182,0.674645757915873,0.6917115841105183,0.629475379624224,0.6513758902666811
29,0.5748945147679324,0.011113558811026096,0.5632911392405063,0.5854430379746836,0.5749642804684266,0.011006509528778644,0.5633537635700837,0.5852461643231983,0.5743577246624623,0.010841932957877002,0.563273644994592,0.5849400912417908,0.6883890562917706,0.007001540717692391,0.6807484201482067,0.6944978415170754,0.6287092913313245,0.6455756436242571
30,0.5770042194092827,0.010172627385013656,0.569620253164557,0.5886075949367089,0.5769538917598044,0.010209284548343751,0.5693225974442174,0.5885510555622321,0.5764979027862892,0.010613128260770096,0.5685140562248996,0.5885416666666666,0.6813674945878918,0.004251937326766252,0.6766581968199931,0.6849245813832096,0.6253440562016206,0.652680939586109
31,0.5843881856540084,0.013175101262443843,0.569620253164557,0.5949367088607594,0.5844249489244081,0.012951422355602708,0.5698834274726595,0.5947201858750951,0.5839805213813148,0.013290486932247445,0.5689987163029526,0.5943517329910142,0.681178830397994,0.0044456909033949625,0.6762592826490925,0.6849085275253375,0.6253868926282896,0.6494980205866888
32,0.5717299578059073,0.0018270578138912304,0.569620253164557,0.5727848101265823,0.5717929201885457,0.0018360021309975856,0.5696831310339302,0.5730280815607098,0.5714815295282853,0.0016341427926522018,0.5696030124584385,0.5725750698848777,0.6848644963547809,0.006759884219680242,0.677696700366734,0.6911247837391559,0.6217054251978456,0.652680956053089
33,0.5643459915611814,0.013175101262443886,0.5537974683544303,0.5791139240506329,0.5643619223116879,0.013325018217680352,0.5538797420181869,0.5793574490245563,0.5638312496151979,0.013072310201502502,0.5537572485903433,0.5786032987416655,0.689529598212078,0.012269099097138315,0.6810809248719889,0.7036025759939589,0.6220357853234231,0.6577063818933042
34,0.5780590717299577,0.02416970303246752,0.5569620253164557,0.6044303797468354,0.5780421690769004,0.024014067324271793,0.5572246925449665,0.6043143852902295,0.5776082966732643,0.02439955169248892,0.5563222079589216,0.6042361758193313,0.6862176454521581,0.010750295142783188,0.6765525475508434,0.6977961752488785,0.6188212435444288,0.6616463949911399
35,0.5780590717299577,0.00658755063122193,0.5727848101265823,0.5854430379746836,0.5781356407483075,0.006508031689929529,0.5727476665464888,0.5853663421864359,0.5776483209600592,0.006743798617892096,0.572746301841818,0.5853392232873557,0.6886148010519131,0.00607422594007845,0.681658249072894,0.692868324868589,0.6173886505823598,0.6582218971640404
36,0.5886075949367089,0.023891881124274542,0.5632911392405063,0.6107594936708861,0.5885510555622321,0.023805743643603314,0.5633938228578296,0.6107238713295677,0.5883418809477878,0.023869710936811523,0.5632211538461539,0.6107244083447675,0.6854712944682878,0.007615376448994686,0.6774274612474959,0.6925699819178861,0.6155026854077054,0.6613975212913933
37,0.5875527426160337,0.006587550631221912,0.5822784810126582,0.5949367088607594,0.5874494251492209,0.006680449260102594,0.5819412730841645,0.5948804230260786,0.5870653883538846,0.007123076203104152,0.5809186995137243,0.5948717948717948,0.6824836605254218,0.00327918753554296,0.6794895480109182,0.6859880878448168,0.6141555282109674,0.6605809649287911
38,0.5864978902953587,0.009135289069456152,0.5759493670886076,0.5917721518987342,0.5865480911749389,0.009124178842002166,0.5760124984977767,0.5918559468012659,0.5864785995693105,0.009133308770407121,0.5759323799222849,0.5917680636923539,0.6871033226942541,0.007935124117471172,0.6808225109207369,0.6960212494471723,0.6131400614058157,0.6595509306395989
39,0.5959915611814347,0.01426977769880665,0.5822784810126582,0.6107594936708861,0.5959954065350052,0.014066377441911464,0.5825421624003525,0.6106036934663301,0.5956364485462701,0.01440277582788356,0.5816752246469833,0.610443497870208,0.6833030650188734,0.004849274271661303,0.6777110209295774,0.6863485728132623,0.6102432841636197,0.6587519774784408
40,0.5770042194092827,0.012789404697238554,0.5632911392405063,0.5886075949367089,0.5768470669924822,0.012909448622282632,0.5629531706926251,0.5884709369867404,0.5764410045267353,0.013437350090327892,0.5618695494916208,0.5883437550104216,0.6867397000940453,0.007810756348581725,0.6790063571917142,0.6946256339654981,0.6084934884292953,0.6637586309616437
41,0.5981012658227848,0.005481173441673691,0.5949367088607594,0.6044303797468354,0.5981452549773665,0.005620483673343398,0.5948403637383327,0.6046348595921964,0.5979455259284784,0.0053384377190335225,0.5947906231216189,0.6041092458030568,0.6853207346052169,0.006584877256208833,0.67772775303242,0.6894644740139478,0.6070203930237755,0.6645450362841668
42,0.5949367088607596,0.009493670886075944,0.5854430379746836,0.6044303797468354,0.5949738946974856,0.009313813117204382,0.585646757200657,0.6042743260024837,0.5947120725728282,0.009503092221907277,0.5851064896016036,0.6041092458030569,0.6815551163142359,0.0038493174789751587,0.6777113868600787,0.685409997587125,0.6044651861001901,0.6661302383315392
43,0.5970464135021097,0.018542611636336477,0.5759493670886076,0.6107594936708861,0.5970436245643552,0.018596561658588938,0.5758522613467932,0.610643752754076,0.5968246921299079,0.018495158874246995,0.5757964335804447,0.6105683970062219,0.6856864080570418,0.004374498358001059,0.6807241806459287,0.6889851159311513,0.6045003528669238,0.6682351629629959
44,0.5886075949367089,0.024715979987046378,0.560126582278481,0.6044303797468354,0.5886178210418086,0.024722101330397452,0.5601289909065417,0.6044345631534671,0.588604806082744,0.02471725012839125,0.5601221771568775,0.6044264183065444,0.6857026195108453,0.0069168832571805065,0.6808368899919162,0.6936206261262631,0.6024924394210293,0.6708962269044434
45,0.5854430379746836,0.030187949411928712,0.5537974683544303,0.6139240506329114,0.585459813857843,0.030142999192515053,0.553839682730441,0.613868525417618,0.5854154313956466,0.03016024385891234,0.5537929998497823,0.6138621794871795,0.6871023035609279,0.00487463925195392,0.6815290808465507,0.69057192243539,0.6010070502743058,0.6671915434154393
46,0.59915611814346,0.02009763595280347,0.5759493670886076,0.6107594936708861,0.5991000013353095,0.01989029696969856,0.5761326763610143,0.6106036934663301,0.5988027227077475,0.020027261486774584,0.5756774090107424,0.610443497870208,0.684229996646395,0.004524612308857139,0.6811596649655098,0.6894260249634236,0.5981678237125408,0.6703317388356758
47,0.5875527426160337,0.0222271176220522,0.5664556962025317,0.6107594936708861,0.5876363684920348,0.022199942627901446,0.5666586548091175,0.6108841084805512,0.5873683251664327,0.022348336415337094,0.5661037334001504,0.6106620188117919,0.6901601686583857,0.0064186162683903866,0.6846726912915335,0.6972183399710297,0.5996061460629302,0.6653491106760535
48,0.589662447257384,0.013175101262443886,0.5791139240506329,0.6044303797468354,0.5897728638384809,0.013115425490683182,0.579157152585827,0.6044345631534671,0.5894254547754451,0.013292757093671026,0.5791097090781634,0.6044264183065444,0.6856476757267999,0.003314794273239913,0.6826228039670161,0.6891912379448478,0.5969480734643308,0.672704400092281
49,0.5833333333333334,0.01317510126244384,0.5727848101265823,0.5981012658227848,0.5833233185113968,0.013183097121262933,0.5729079036974722,0.5981452549773665,0.5831261217554173,0.01329957205229599,0.5726778255251375,0.5980972409994492,0.6857724923377214,0.006246273355232351,0.6802354684875801,0.6925437478207171,0.5949308378062902,0.6751092295939951
50,0.5917721518987341,0.030187949411928653,0.560126582278481,0.620253164556962,0.5918425937053505,0.030132549465737065,0.5602892280575251,0.6203180707447021,0.5916896873313772,0.0302931519037773,0.5599106275110965,0.6202379521692105,0.685403076814134,0.009597035999801317,0.678954102319346,0.6964321233671944,0.5945079124640532,0.6758903819499504
51,0.5886075949367089,0.023891881124274542,0.5664556962025317,0.6139240506329114,0.5886578803295545,0.02378407268149539,0.5666185955213716,0.613868525417618,0.5885146381901417,0.02395820012180718,0.5662428486979871,0.6138621794871795,0.68396226911829,0.0014957358447084295,0.6830588920499132,0.6856887745496812,0.5928297264159883,0.6750967723237495
52,0.5959915611814347,0.010172627385013656,0.5886075949367089,0.6075949367088608,0.5961689967819038,0.009928004363267079,0.5889917077274366,0.6074990986660257,0.5953329053595809,0.010686301482821018,0.5872684161877586,0.6074534161490683,0.6879684096832038,0.007848377339238247,0.6822020215605133,0.6969062385702788,0.5907256406190105,0.6837966812119499
53,0.5959915611814347,0.01561038880479827,0.5854430379746836,0.6139240506329114,0.5960087596309204,0.015500490057570766,0.585646757200657,0.6138284661298722,0.5958109896436878,0.01566026327392599,0.5851064896016036,0.6137848126627932,0.6859302971797933,0.006779105579045451,0.6814029512130724,0.6937242166608297,0.589163479744388,0.6774735256248436
54,0.5886075949367089,0.013793983998546382,0.5727848101265823,0.5981012658227848,0.5886712334254697,0.013827288786954356,0.5728277851219805,0.5983054921283499,0.5884757734595895,0.013669769553908846,0.5727805317710679,0.5977749937359058,0.689041150925448,0.0058780953489267216,0.6834274578693011,0.6951520620162381,0.588080777939551,0.6790660060773036
55,0.5907172995780591,0.02577382220014895,0.5727848101265823,0.620253164556962,0.5908344349637463,0.025689617074817983,0.572988022272964,0.6202780114569563,0.5905665581435033,0.02591840939849034,0.5724379854673014,0.620253164556962,0.6879791075062194,0.00689995118280603,0.6829725806171766,0.6958498976350783,0.5879170311948878,0.6832706847085483
56,0.5886075949367088,0.03164556962025317,0.5569620253164557,0.620253164556962,0.5886178210418085,0.031546691219406765,0.5570644553939831,0.6201578335937187,0.5885382765847507,0.03161264876674521,0.5568910256410257,0.6201162091765176,0.6860681979479145,0.005176397470262111,0.6826615245661076,0.6920248889765616,0.585249727579551,0.6880117175735114
57,0.5928270042194094,0.01933576242597405,0.5759493670886076,0.6139240506329114,0.5928641055428701,0.019292834677876552,0.5760124984977767,0.6139085847053639,0.5928106931592089,0.01933653700284487,0.5759323799222849,0.6139085847053639,0.6857201013617438,0.004082447520544644,0.6827786335649113,0.6903810081642751,0.582286295055385,0.6906635188388014
58,0.5907172995780591,0.011980819294937287,0.5822784810126582,0.6044303797468354,0.590914553539238,0.01204211440827842,0.5823018066738773,0.6046749188799423,0.590245259986092,0.011921239252473653,0.5822784810126582,0.6039504687421667,0.6938632928685488,0.007875767913103406,0.6849981876062662,0.7000523055013858,0.5838638159452276,0.6872191700675097
59,0.5928270042194094,0.011980819294937287,0.5791139240506329,0.6012658227848101,0.5928373993510395,0.011946116864687191,0.579157152585827,0.6012097904899251,0.5928029577181785,0.011959872760130217,0.5791097090781634,0.6012019230769231,0.6860403815422105,0.011414077672909792,0.6773631106260501,0.6989702856032902,0.5817254574419753,0.6845882406991616
60,0.5833333333333334,0.009667881212986996,0.5727848101265823,0.5917721518987342,0.5834167901828039,0.009697519855218027,0.5727476665464888,0.5916957096502824,0.5828853273876947,0.009534239014723217,0.572746301841818,0.5916699221684647,0.6911149864132967,0.006024102630647685,0.6850158183572955,0.6970611070409396,0.5799325385700734,0.6845975774767283
