model,seed,fold,epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy
feature_linear,44,3,16,0.5806798020841576,0.5732733835815912,0.6679841897233202,0.7063777863033234,0.5396825396825397
feature_linear,44,3,17,0.5790531538691917,0.5713677764410087,0.6521739130434783,0.7089556436690073,0.5396825396825397
feature_linear,44,3,18,0.5844459505420428,0.5683180390610525,0.6600790513833992,0.7042466420975942,0.5396825396825397
feature_linear,44,3,19,0.5969651859739552,0.5648801901594923,0.6679841897233202,0.7044590541294643,0.5396825396825397
feature_linear,44,3,20,0.5959567806937478,0.5622889326495144,0.6877470355731226,0.7056333451043992,0.5396825396825397
feature_linear,44,4,1,0.7446608694174545,0.6969906501619241,0.5612648221343873,0.72417480226547,0.4126984126984127
feature_linear,44,4,2,0.6903988770816637,0.6545160316195884,0.6205533596837944,0.7154964870876737,0.5396825396825397
feature_linear,44,4,3,0.672551055199544,0.6427823319265493,0.6205533596837944,0.7094368707566034,0.5714285714285714
feature_linear,44,4,4,0.6636656273023884,0.6328937168649063,0.6403162055335968,0.6973163059779576,0.5396825396825397
feature_linear,44,4,5,0.6711364494482048,0.6253028952557108,0.6521739130434783,0.6806146228124225,0.5396825396825397
feature_linear,44,4,6,0.6275643294036624,0.6187444807512487,0.6640316205533597,0.6717196873256138,0.6190476190476191
feature_linear,44,4,7,0.6406057250829553,0.6144783977463312,0.6561264822134387,0.6868015470958891,0.6031746031746031
feature_linear,44,4,8,0.6261703614660874,0.6102889969414873,0.6640316205533597,0.6863656725202288,0.5714285714285714
feature_linear,44,4,9,0.638956612749062,0.6065749255093661,0.6719367588932806,0.6738143799796937,0.5714285714285714
feature_linear,44,4,10,0.607612707162563,0.6024058081886985,0.6679841897233202,0.6770518772185795,0.5714285714285714
feature_linear,44,4,11,0.6369636325025747,0.598890263101329,0.6758893280632411,0.6728314899262928,0.5714285714285714
feature_linear,44,4,12,0.629438611829705,0.5959283089920466,0.6758893280632411,0.6756253015427363,0.5873015873015873
feature_linear,44,4,13,0.6045255288776201,0.5930753941592491,0.6837944664031621,0.6854334331694103,0.5714285714285714
feature_linear,44,4,14,0.6389544443650679,0.5906040508285342,0.691699604743083,0.682110347445049,0.5396825396825397
feature_linear,44,4,15,0.6057352821817511,0.5876436912023975,0.6798418972332015,0.6813060215541294,0.5873015873015873
feature_linear,44,4,16,0.6175100730341885,0.5855463314433342,0.6798418972332015,0.6856392754448785,0.5714285714285714
feature_linear,44,4,17,0.6241570904320879,0.5828140620657578,0.6956521739130435,0.679656255812872,0.5555555555555556
feature_linear,44,4,18,0.623735495235609,0.5814581218915494,0.6996047430830039,0.6851257748074002,0.5555555555555556
feature_linear,44,4,19,0.5865873027695969,0.5786031640094259,0.7035573122529645,0.6774489387633309,0.5714285714285714
feature_linear,44,4,20,0.5734379578956031,0.5765841751701747,0.7035573122529645,0.6806463514055524,0.5555555555555556
feature_linear,44,5,1,0.6996693648691252,0.6875693704199604,0.5669291338582677,0.7212984331192509,0.5161290322580645
feature_linear,44,5,2,0.7129669447583477,0.6630825883760227,0.5866141732283464,0.7391202680526241,0.46774193548387094
feature_linear,44,5,3,0.6730320087568028,0.6482961759792538,0.610236220472441,0.7407980580483714,0.4838709677419355
feature_linear,44,5,4,0.6670504620694738,0.6383720683300589,0.610236220472441,0.7460614481279927,0.532258064516129
feature_linear,44,5,5,0.6565129620822396,0.6302543474933294,0.6496062992125984,0.7461976697368007,0.5161290322580645
feature_linear,44,5,6,0.6452106800604993,0.6244900095181203,0.65748031496063,0.7505364264211347,0.5
feature_linear,44,5,7,0.6672188925930834,0.6197725130817083,0.6377952755905512,0.747723517879363,0.5161290322580645
feature_linear,44,5,8,0.6321228052687458,0.6125425166032445,0.65748031496063,0.7460835056920205,0.5483870967741935
feature_linear,44,5,9,0.6165633562981613,0.6092022234999289,0.65748031496063,0.75669922367219,0.5483870967741935
feature_linear,44,5,10,0.6344638518461092,0.6032519453153835,0.6614173228346457,0.7555265426635742,0.5645161290322581
feature_linear,44,5,11,0.6104085224819934,0.5997379408107968,0.6496062992125984,0.7461529700986801,0.5967741935483871
feature_linear,44,5,12,0.6141745096116554,0.5949349403381348,0.65748031496063,0.736090229403588,0.5806451612903226
feature_linear,44,5,13,0.6039233066904264,0.5909640582527701,0.6614173228346457,0.7269154825518208,0.5806451612903226
feature_linear,44,5,14,0.6061949988049785,0.5874462728425274,0.6771653543307087,0.7262086560649257,0.5806451612903226
feature_linear,44,5,15,0.5973240662747481,0.5828725784782349,0.6811023622047244,0.7345523218954763,0.5806451612903226
feature_linear,44,5,16,0.6049980694853415,0.5797590796403059,0.6889763779527559,0.7308608639624811,0.5806451612903226
feature_linear,44,5,17,0.5897263133619713,0.5755982511625515,0.6850393700787402,0.7412192436956591,0.5806451612903226
feature_linear,44,5,18,0.6146711524077287,0.5734172505656565,0.6653543307086615,0.7415902845321163,0.5645161290322581
feature_linear,44,5,19,0.6154433296421381,0.5706182615024837,0.6850393700787402,0.7390812904604019,0.5483870967741935
feature_linear,44,5,20,0.5924776107307494,0.5678954049358218,0.6850393700787402,0.7410771769862021,0.5483870967741935
tiny_eegnet,42,1,1,0.716601552471282,0.7077546800885882,0.49603174603174605,0.7095397710800171,0.5
tiny_eegnet,42,1,2,0.7034603234321352,0.7057806348043775,0.49603174603174605,0.7088995575904846,0.5
tiny_eegnet,42,1,3,0.6956077766796899,0.7004231271289644,0.49603174603174605,0.7046675086021423,0.5
tiny_eegnet,42,1,4,0.6864630523182097,0.6919844793894935,0.503968253968254,0.697354793548584,0.5
tiny_eegnet,42,1,5,0.6865816825912112,0.6851988898383247,0.5555555555555556,0.6922791600227356,0.53125
tiny_eegnet,42,1,6,0.7034171062802511,0.6798767286633688,0.5833333333333334,0.6884668171405792,0.546875
tiny_eegnet,42,1,7,0.6728661675301809,0.6768174247136192,0.5793650793650794,0.6861554980278015,0.640625
tiny_eegnet,42,1,8,0.6811178307684641,0.6748669109647236,0.5873015873015873,0.6849350035190582,0.671875
tiny_eegnet,42,1,9,0.688528923761277,0.6726777818467882,0.5952380952380952,0.683302104473114,0.6875
tiny_eegnet,42,1,10,0.6970757832602849,0.6710150506761339,0.6031746031746031,0.6814993023872375,0.6875
tiny_eegnet,42,1,11,0.6870307449310545,0.6691714922587076,0.6150793650793651,0.6791643500328064,0.640625
tiny_eegnet,42,1,12,0.6763223485341148,0.6676139982919844,0.6190476190476191,0.6783546507358551,0.640625
tiny_eegnet,42,1,13,0.6872946468610612,0.6666057677496047,0.6190476190476191,0.6787548661231995,0.59375
tiny_eegnet,42,1,14,0.6727268951279777,0.6651897960238986,0.6071428571428571,0.6794678866863251,0.5625
tiny_eegnet,42,1,15,0.6675191937931,0.663964725676037,0.6031746031746031,0.6791625618934631,0.578125
tiny_eegnet,42,1,16,0.6632721329492236,0.662372763194735,0.6150793650793651,0.679296225309372,0.59375
tiny_eegnet,42,1,17,0.6820640866718595,0.6607484817504883,0.6150793650793651,0.6782976984977722,0.609375
tiny_eegnet,42,1,18,0.6636056909485469,0.6585526466369629,0.6309523809523809,0.6764171421527863,0.640625
tiny_eegnet,42,1,19,0.6689498944888039,0.657999629066104,0.623015873015873,0.6753299832344055,0.53125
tiny_eegnet,42,1,20,0.6741429879551842,0.6564867231580946,0.6190476190476191,0.673696905374527,0.578125
tiny_eegnet,42,2,1,0.7146925831597949,0.7047433020576598,0.49603174603174605,0.7031359672546387,0.5
tiny_eegnet,42,2,2,0.71008533996249,0.7022838743906172,0.49603174603174605,0.7006154954433441,0.5
tiny_eegnet,42,2,3,0.7039435089580597,0.7001060379876031,0.49603174603174605,0.6988240480422974,0.5
tiny_eegnet,42,2,4,0.7038636709016467,0.6974471561492436,0.49603174603174605,0.6973494589328766,0.5
tiny_eegnet,42,2,5,0.6959577638005453,0.6937774325173999,0.49206349206349204,0.6936450898647308,0.5
tiny_eegnet,42,2,6,0.694262461056785,0.6903846301729717,0.49206349206349204,0.6881892383098602,0.5
tiny_eegnet,42,2,7,0.693097730477651,0.6869454989357601,0.5158730158730159,0.6835435926914215,0.5
tiny_eegnet,42,2,8,0.6893076820979043,0.6838411452278258,0.5357142857142857,0.6778771579265594,0.515625
tiny_eegnet,42,2,9,0.6788191256069002,0.6807032009911915,0.5555555555555556,0.6727865040302277,0.59375
tiny_eegnet,42,2,10,0.6837189935502552,0.6772304489499047,0.5952380952380952,0.6696603298187256,0.578125
tiny_eegnet,42,2,11,0.6763480854412866,0.6747740412515307,0.5873015873015873,0.6664173305034637,0.578125
tiny_eegnet,42,2,12,0.6789270402893187,0.6727924119858515,0.5912698412698413,0.6630445420742035,0.625
tiny_eegnet,42,2,13,0.6760769751336839,0.6693647324092804,0.6071428571428571,0.6614373326301575,0.703125
tiny_eegnet,42,2,14,0.6705049929164705,0.6658143694438632,0.6111111111111112,0.6583660840988159,0.6875
tiny_eegnet,42,2,15,0.673895936163645,0.6631121256994823,0.6150793650793651,0.6570889353752136,0.703125
tiny_eegnet,42,2,16,0.6684789496754843,0.6619601855202327,0.6428571428571429,0.6601951718330383,0.609375
tiny_eegnet,42,2,17,0.6702224479781257,0.6587806126428029,0.6428571428571429,0.6557394564151764,0.65625
tiny_eegnet,42,2,18,0.6639641485516987,0.6559577290973966,0.6349206349206349,0.6529040336608887,0.65625
tiny_eegnet,42,2,19,0.662949456108941,0.653803204733228,0.6309523809523809,0.6524494290351868,0.65625
tiny_eegnet,42,2,20,0.6524636310244364,0.6503457266186911,0.6468253968253969,0.6523174047470093,0.640625
tiny_eegnet,42,3,1,0.7189911448437235,0.6965379074156991,0.49407114624505927,0.7074974605015346,0.49206349206349204
tiny_eegnet,42,3,2,0.7052186449525856,0.6941207915897897,0.5059288537549407,0.7040851532466827,0.47619047619047616
tiny_eegnet,42,3,3,0.6929918631263401,0.6910832144997336,0.5138339920948617,0.6993692186143663,0.49206349206349204
tiny_eegnet,42,3,4,0.6884838915153926,0.6873002862741825,0.5335968379446641,0.6931107536194816,0.49206349206349204
tiny_eegnet,42,3,5,0.685817256275373,0.6836955255199327,0.549407114624506,0.689197267804827,0.49206349206349204
tiny_eegnet,42,3,6,0.6989105982271578,0.6800807907647295,0.5928853754940712,0.6872159867059617,0.5396825396825397
tiny_eegnet,42,3,7,0.6920589807005267,0.6762609067170516,0.6205533596837944,0.68715576898484,0.5714285714285714
tiny_eegnet,42,3,8,0.6765213552199805,0.6733029256225104,0.6047430830039525,0.688722428821382,0.5238095238095238
tiny_eegnet,42,3,9,0.6795059791195533,0.6702885382731442,0.6126482213438735,0.6872341519310361,0.5238095238095238
tiny_eegnet,42,3,10,0.6742943520602501,0.6675035227899966,0.6324110671936759,0.6795217725965712,0.5396825396825397
tiny_eegnet,42,3,11,0.6790213754525769,0.6644115221830225,0.6245059288537549,0.6815695384192089,0.5396825396825397
tiny_eegnet,42,3,12,0.6715681107619064,0.6612933614979619,0.6126482213438735,0.6843433380126953,0.49206349206349204
tiny_eegnet,42,3,13,0.6712921669360677,0.6589014030727944,0.6284584980237155,0.685942120022244,0.47619047619047616
tiny_eegnet,42,3,14,0.6737524725702911,0.6560962812702646,0.6086956521739131,0.6863334595210968,0.49206349206349204
tiny_eegnet,42,3,15,0.6778363839910907,0.6537233134032238,0.6245059288537549,0.6789171733553447,0.4603174603174603
tiny_eegnet,42,3,16,0.6607150878359678,0.6521092667410024,0.5849802371541502,0.6932113284156436,0.47619047619047616
tiny_eegnet,42,3,17,0.6649641472360363,0.650231817494268,0.6126482213438735,0.7019148629809183,0.47619047619047616
tiny_eegnet,42,3,18,0.6553269386762687,0.6459764397662618,0.6205533596837944,0.6839871179489863,0.49206349206349204
tiny_eegnet,42,3,19,0.6712246989544202,0.6442957414468757,0.6205533596837944,0.6833192128983755,0.5079365079365079
tiny_eegnet,42,3,20,0.6612391943045756,0.644805403094989,0.616600790513834,0.7095635732014974,0.47619047619047616
tiny_eegnet,42,4,1,0.713405708786056,0.6947250743157307,0.5019762845849802,0.698446546282087,0.49206349206349204
tiny_eegnet,42,4,2,0.6941873598475701,0.6930882751706089,0.4980237154150198,0.6973280225481305,0.49206349206349204
tiny_eegnet,42,4,3,0.7021034432965305,0.6901738766153811,0.5177865612648221,0.6981941707550533,0.49206349206349204
tiny_eegnet,42,4,4,0.6965945042640325,0.6849271073171743,0.5928853754940712,0.701594973367358,0.4444444444444444
tiny_eegnet,42,4,5,0.6878847463328848,0.6795676913657207,0.6047430830039525,0.7081189231267051,0.4603174603174603
tiny_eegnet,42,4,6,0.6859113753077541,0.6744366446031412,0.6007905138339921,0.7110914200071304,0.49206349206349204
tiny_eegnet,42,4,7,0.6853853296856636,0.6709237306014352,0.5968379446640316,0.7145894368489584,0.5396825396825397
tiny_eegnet,42,4,8,0.6788679250615387,0.6680855355243909,0.6086956521739131,0.7174957517593626,0.5396825396825397
tiny_eegnet,42,4,9,0.6740001543708469,0.666351205275464,0.616600790513834,0.718483637249659,0.5396825396825397
tiny_eegnet,42,4,10,0.6679487541730225,0.6647785397857545,0.6126482213438735,0.7193687681167845,0.5873015873015873
tiny_eegnet,42,4,11,0.6760151786766505,0.6628741087178468,0.616600790513834,0.7181209079802983,0.5873015873015873
tiny_eegnet,42,4,12,0.6651799659955172,0.6605625227977164,0.6126482213438735,0.7228648473346044,0.6031746031746031
tiny_eegnet,42,4,13,0.670198772028972,0.6588046032449474,0.6245059288537549,0.7215868329244947,0.6031746031746031
tiny_eegnet,42,4,14,0.6741445919741755,0.65643658845321,0.6442687747035574,0.725105951702784,0.5873015873015873
tiny_eegnet,42,4,15,0.6645051537766287,0.6547762376988829,0.6403162055335968,0.7240106794569228,0.5873015873015873
tiny_eegnet,42,4,16,0.6733691687640465,0.652066038531277,0.6521739130434783,0.7314622969854445,0.5873015873015873
tiny_eegnet,42,4,17,0.6529442260387858,0.6493790894157802,0.6521739130434783,0.7322970496283637,0.5714285714285714
tiny_eegnet,42,4,18,0.6545915693162458,0.6454826023267664,0.6561264822134387,0.7461005014086527,0.5873015873015873
tiny_eegnet,42,4,19,0.6492208880869296,0.6431203774312739,0.6561264822134387,0.7423662458147321,0.5555555555555556
tiny_eegnet,42,4,20,0.6594124457581713,0.641914963251046,0.6758893280632411,0.7303477393256294,0.5396825396825397
tiny_eegnet,42,5,1,0.708513489858372,0.6905623758871724,0.515748031496063,0.7042059129284274,0.43548387096774194
tiny_eegnet,42,5,2,0.6930107342915273,0.6883305001446581,0.5551181102362205,0.6992344087170016,0.4838709677419355
tiny_eegnet,42,5,3,0.6873505842967296,0.6855585143322082,0.5708661417322834,0.6996711915539157,0.5161290322580645
tiny_eegnet,42,5,4,0.6785086107066297,0.6823280214324711,0.594488188976378,0.7018603970927577,0.5
tiny_eegnet,42,5,5,0.6802876530669806,0.6791876770379975,0.6023622047244095,0.7007430907218687,0.4838709677419355
tiny_eegnet,42,5,6,0.6843898770377392,0.6763003341794953,0.6299212598425197,0.6959984379429971,0.5161290322580645
tiny_eegnet,42,5,7,0.6878759893845385,0.675336559926431,0.6338582677165354,0.6874429641231414,0.532258064516129
tiny_eegnet,42,5,8,0.677929518729683,0.6727809981098325,0.6456692913385826,0.688008677574896,0.5161290322580645
tiny_eegnet,42,5,9,0.6980361652186536,0.6710840210201233,0.6377952755905512,0.6945618660219254,0.5161290322580645
tiny_eegnet,42,5,10,0.6816284220049701,0.6697201315812239,0.6141732283464567,0.6962290733091293,0.5161290322580645
tiny_eegnet,42,5,11,0.6771390348907531,0.6664334394800382,0.6417322834645669,0.6870851824360509,0.5645161290322581
tiny_eegnet,42,5,12,0.6832276568638058,0.66393050997276,0.6496062992125984,0.681898670811807,0.532258064516129
tiny_eegnet,42,5,13,0.6769279842301617,0.663331166965755,0.6417322834645669,0.6867525039180633,0.5645161290322581
tiny_eegnet,42,5,14,0.6778046948703256,0.6595646189892386,0.6456692913385826,0.6759489428612494,0.5806451612903226
tiny_eegnet,42,5,15,0.6787962556823971,0.6579255757369394,0.6535433070866141,0.6744263556695753,0.5806451612903226
tiny_eegnet,42,5,16,0.6666017489170465,0.6560637106106976,0.6496062992125984,0.6744033444312311,0.5967741935483871
tiny_eegnet,42,5,17,0.6769407156884201,0.6545652554729792,0.6535433070866141,0.6795274365332818,0.6129032258064516
tiny_eegnet,42,5,18,0.6552125595686004,0.6523980718898023,0.6456692913385826,0.6762051120881112,0.5967741935483871
tiny_eegnet,42,5,19,0.6539559415944918,0.650021132521742,0.6299212598425197,0.67496887330086,0.6129032258064516
tiny_eegnet,42,5,20,0.6607677941247234,0.6482417039045199,0.6456692913385826,0.6731581841745684,0.5645161290322581
tiny_eegnet,43,1,1,0.694898595885625,0.6975411309136285,0.503968253968254,0.6990965902805328,0.5
tiny_eegnet,43,1,2,0.7002753965438359,0.6935225138588558,0.503968253968254,0.6915662288665771,0.5
tiny_eegnet,43,1,3,0.6845967173576355,0.6883549084739079,0.5158730158730159,0.6844076216220856,0.484375
tiny_eegnet,43,1,4,0.6744740832419622,0.6834822306557308,0.5476190476190477,0.6764244437217712,0.5
tiny_eegnet,43,1,5,0.6917683501092214,0.6795745425754123,0.5555555555555556,0.6745398640632629,0.5625
tiny_eegnet,43,1,6,0.6793387125408838,0.6759065976218571,0.5476190476190477,0.6688404977321625,0.5625
tiny_eegnet,43,1,7,0.6766219545924474,0.6718163717360723,0.5714285714285714,0.6602223217487335,0.578125
tiny_eegnet,43,1,8,0.6820807911100841,0.6681662968226841,0.5753968253968254,0.6564997732639313,0.609375
tiny_eegnet,43,1,9,0.6708705179275029,0.6646145638965425,0.5714285714285714,0.6535903513431549,0.625
tiny_eegnet,43,1,10,0.6676113879869855,0.661713509332566,0.5912698412698413,0.654673844575882,0.59375
tiny_eegnet,43,1,11,0.6603604971416412,0.657804012298584,0.5912698412698413,0.6466005146503448,0.625
tiny_eegnet,43,1,12,0.6666225355768961,0.6548477960011315,0.6150793650793651,0.6425239145755768,0.65625
tiny_eegnet,43,1,13,0.6604918232039799,0.650111334664481,0.5992063492063492,0.6426784694194794,0.609375
tiny_eegnet,43,1,14,0.6546494724258544,0.646840322585333,0.5912698412698413,0.6415831446647644,0.59375
tiny_eegnet,43,1,15,0.6633944085666111,0.6476564104594882,0.623015873015873,0.6485123336315155,0.625
tiny_eegnet,43,1,16,0.6476883840939355,0.6404454518878271,0.6150793650793651,0.6421980857849121,0.609375
tiny_eegnet,43,1,17,0.653654470330193,0.6437670919630263,0.5912698412698413,0.6459455490112305,0.609375
tiny_eegnet,43,1,18,0.6437609744450402,0.6346901863340347,0.6309523809523809,0.6364105939865112,0.640625
tiny_eegnet,43,1,19,0.6650501641016158,0.6387509921240428,0.626984126984127,0.6453576385974884,0.671875
tiny_eegnet,43,1,20,0.6503703783428858,0.6323487342350067,0.6349206349206349,0.6407734155654907,0.59375
tiny_eegnet,43,2,1,0.732629448648483,0.6956699386475578,0.49603174603174605,0.7004894912242889,0.515625
tiny_eegnet,43,2,2,0.7154340450725858,0.6943002882457915,0.49206349206349204,0.7028461992740631,0.484375
tiny_eegnet,43,2,3,0.6834816724535019,0.690635325416686,0.5396825396825397,0.7038314342498779,0.484375
tiny_eegnet,43,2,4,0.6828194657961527,0.6854063064332993,0.5436507936507936,0.7045295238494873,0.484375
tiny_eegnet,43,2,5,0.6918883929176937,0.6808013310508122,0.5714285714285714,0.7026893496513367,0.4375
tiny_eegnet,43,2,6,0.6854806476169162,0.6771925744556245,0.5873015873015873,0.7018280625343323,0.484375
tiny_eegnet,43,2,7,0.6803754520794701,0.6740368282984174,0.5952380952380952,0.7040099203586578,0.4375
tiny_eegnet,43,2,8,0.6818448163214184,0.671895254225958,0.5912698412698413,0.7002734243869781,0.5
tiny_eegnet,43,2,9,0.671710279252794,0.6692701975504557,0.5952380952380952,0.7018408477306366,0.453125
tiny_eegnet,43,2,10,0.6756848853731913,0.6673725597442143,0.6150793650793651,0.7008928060531616,0.484375
tiny_eegnet,43,2,11,0.6741241140971108,0.6648426055908203,0.6190476190476191,0.7047823667526245,0.4375
tiny_eegnet,43,2,12,0.6756981876161363,0.662590397728814,0.6190476190476191,0.7045506834983826,0.4375
tiny_eegnet,43,2,13,0.6672733899146791,0.6604392187935966,0.6071428571428571,0.7025465071201324,0.453125
tiny_eegnet,43,2,14,0.6631509188621764,0.6579038302103678,0.6150793650793651,0.699961930513382,0.5
tiny_eegnet,43,2,15,0.655807492278871,0.6554018883478074,0.626984126984127,0.7088059186935425,0.453125
tiny_eegnet,43,2,16,0.6686669730004811,0.6538299605959937,0.6309523809523809,0.6999034285545349,0.546875
tiny_eegnet,43,2,17,0.6683135997681391,0.6500624020894369,0.6190476190476191,0.7015291154384613,0.515625
tiny_eegnet,43,2,18,0.6564496575839935,0.6466335493420797,0.6309523809523809,0.708965390920639,0.46875
tiny_eegnet,43,2,19,0.6506398263431731,0.6464460009620303,0.6190476190476191,0.7135902047157288,0.5
tiny_eegnet,43,2,20,0.6566038283090743,0.6424659471663218,0.6349206349206349,0.7060486972332001,0.546875
tiny_eegnet,43,3,1,0.7024059969445934,0.6908566320366539,0.5177865612648221,0.6910400390625,0.5238095238095238
tiny_eegnet,43,3,2,0.6903017401224069,0.6886259765021886,0.5296442687747036,0.691206523350307,0.5238095238095238
tiny_eegnet,43,3,3,0.7049647468352035,0.6854843923696887,0.5612648221343873,0.6908294738285126,0.5079365079365079
tiny_eegnet,43,3,4,0.6849315317251937,0.6821470750650398,0.5968379446640316,0.6891277252681671,0.5079365079365079
tiny_eegnet,43,3,5,0.674159711293081,0.6800845677673582,0.6086956521739131,0.6837476094563802,0.49206349206349204
tiny_eegnet,43,3,6,0.6769783513348093,0.6778728424796002,0.6047430830039525,0.6800096299913194,0.5238095238095238
tiny_eegnet,43,3,7,0.6951593165341102,0.6748626467738699,0.6284584980237155,0.6775326804509239,0.5714285714285714
tiny_eegnet,43,3,8,0.6731925741014745,0.6728266388060076,0.5810276679841897,0.682912856813461,0.5396825396825397
tiny_eegnet,43,3,9,0.6602372260904124,0.67245966643684,0.5691699604743083,0.6850938645620195,0.5555555555555556
tiny_eegnet,43,3,10,0.6791466502804059,0.6698941242082317,0.5968379446640316,0.679728280930292,0.5555555555555556
tiny_eegnet,43,3,11,0.6642505535966323,0.6679471811287017,0.6245059288537549,0.6756091647677951,0.5714285714285714
tiny_eegnet,43,3,12,0.6958513764053466,0.6667647682159785,0.6245059288537549,0.671788806007022,0.5396825396825397
tiny_eegnet,43,3,13,0.6641019139836428,0.6657355840027097,0.6245059288537549,0.6690601469978453,0.5714285714285714
tiny_eegnet,43,3,14,0.6898788600099888,0.6648038102704075,0.6363636363636364,0.6682885487874349,0.5714285714285714
tiny_eegnet,43,3,15,0.6605931730138455,0.6634610066771979,0.6205533596837944,0.6724405440073165,0.5396825396825397
tiny_eegnet,43,3,16,0.6681956851435273,0.6621115462110919,0.6205533596837944,0.6721338241819351,0.5555555555555556
tiny_eegnet,43,3,17,0.6715373335619689,0.6608186352394315,0.6284584980237155,0.668086914789109,0.5714285714285714
tiny_eegnet,43,3,18,0.662476400377251,0.6593730685267996,0.6205533596837944,0.66871582515656,0.5555555555555556
tiny_eegnet,43,3,19,0.6704703442192832,0.6587997180199906,0.6403162055335968,0.6736562214200459,0.5396825396825397
tiny_eegnet,43,3,20,0.6766543527365673,0.6572391298919799,0.6245059288537549,0.6678883386036706,0.5555555555555556
tiny_eegnet,43,4,1,0.7598098325635133,0.6965835103875564,0.4980237154150198,0.6993624974810888,0.49206349206349204
tiny_eegnet,43,4,2,0.7130586521427622,0.6941765042632936,0.4980237154150198,0.6958466181679378,0.47619047619047616
tiny_eegnet,43,4,3,0.6910571781071749,0.6886326032193754,0.5217391304347826,0.6927752419123574,0.49206349206349204
tiny_eegnet,43,4,4,0.6867128304342036,0.6811905661119303,0.5849802371541502,0.6939507439022973,0.36507936507936506
tiny_eegnet,43,4,5,0.6721221983668362,0.6740563057156891,0.6007905138339921,0.6997839004274399,0.4603174603174603
tiny_eegnet,43,4,6,0.6771483004328762,0.669827005137568,0.6047430830039525,0.7031028687007843,0.47619047619047616
tiny_eegnet,43,4,7,0.681216343589451,0.6662037966279645,0.5968379446640316,0.7084861634269594,0.49206349206349204
tiny_eegnet,43,4,8,0.6728182724813228,0.6641882643869272,0.6086956521739131,0.7118910532149058,0.5238095238095238
tiny_eegnet,43,4,9,0.6815954425589369,0.662898934405783,0.6126482213438735,0.7037419213189019,0.5079365079365079
tiny_eegnet,43,4,10,0.6811105481720725,0.660471166075454,0.616600790513834,0.704179461040194,0.5079365079365079
tiny_eegnet,43,4,11,0.6739458663190306,0.6582839121460443,0.6007905138339921,0.7046000162760416,0.5079365079365079
tiny_eegnet,43,4,12,0.6694487149536374,0.6562216310161847,0.6126482213438735,0.7032146756611173,0.5079365079365079
tiny_eegnet,43,4,13,0.6526132421531224,0.653240618498429,0.6007905138339921,0.7067204127236019,0.5079365079365079
tiny_eegnet,43,4,14,0.656468726193952,0.6497651201934211,0.6086956521739131,0.7073335193452381,0.5238095238095238
tiny_eegnet,43,4,15,0.6507085816191119,0.6468429942376057,0.6245059288537549,0.716237053038582,0.5079365079365079
tiny_eegnet,43,4,16,0.6586590955851106,0.6454663144741134,0.6245059288537549,0.7207037910582528,0.5079365079365079
tiny_eegnet,43,4,17,0.6595441053507356,0.6430539896365682,0.6324110671936759,0.72176146128821,0.5079365079365079
tiny_eegnet,43,4,18,0.6630582717567565,0.6403290669437454,0.6126482213438735,0.7110172150627015,0.5079365079365079
tiny_eegnet,43,4,19,0.6536507912775273,0.638279688688135,0.6324110671936759,0.7128878699408637,0.5396825396825397
tiny_eegnet,43,4,20,0.6406396523765896,0.634973861483246,0.6284584980237155,0.7095219445607018,0.5396825396825397
tiny_eegnet,43,5,1,0.71020832775146,0.7035975643968958,0.49606299212598426,0.7010312849475492,0.5
tiny_eegnet,43,5,2,0.7000861735794488,0.6996380438016155,0.49606299212598426,0.695882704950148,0.5
tiny_eegnet,43,5,3,0.6972785662478349,0.6955782747644139,0.5039370078740157,0.6907503066524383,0.4838709677419355
tiny_eegnet,43,5,4,0.6950107625150305,0.691827638881413,0.5039370078740157,0.6856159087150328,0.532258064516129
tiny_eegnet,43,5,5,0.6946488463972497,0.6886982579869548,0.5118110236220472,0.6827605462843372,0.5161290322580645
tiny_eegnet,43,5,6,0.6843808847149526,0.6859743613896407,0.5275590551181102,0.6787026005406533,0.5483870967741935
tiny_eegnet,43,5,7,0.6839629519642807,0.6836657036007858,0.5551181102362205,0.6744660100629253,0.5967741935483871
tiny_eegnet,43,5,8,0.6870585393717908,0.6808603917519878,0.5551181102362205,0.6724084731071226,0.5645161290322581
tiny_eegnet,43,5,9,0.6760265845952071,0.6786438348725086,0.5669291338582677,0.6709255095451109,0.5806451612903226
tiny_eegnet,43,5,10,0.6820201737674203,0.6759773164283572,0.5511811023622047,0.6705995682747133,0.6290322580645161
tiny_eegnet,43,5,11,0.6854802726760624,0.6747111147782934,0.5511811023622047,0.6706094741821289,0.6290322580645161
tiny_eegnet,43,5,12,0.6780399412620725,0.6725499160646453,0.5787401574803149,0.6670619903072235,0.6290322580645161
tiny_eegnet,43,5,13,0.6718051635374235,0.6705085499080148,0.6220472440944882,0.6639309237080235,0.6129032258064516
tiny_eegnet,43,5,14,0.6742102391137852,0.6686081998930202,0.6259842519685039,0.6614050403718026,0.6290322580645161
tiny_eegnet,43,5,15,0.6728828995246586,0.664342181889091,0.6141732283464567,0.659637451171875,0.6290322580645161
tiny_eegnet,43,5,16,0.6624405003908113,0.6616929797675666,0.6062992125984252,0.660215562389743,0.6451612903225806
tiny_eegnet,43,5,17,0.6684254487668435,0.6576639686043807,0.6220472440944882,0.656851706966277,0.6451612903225806
