architecture_name,seed,session,held_month,windows,loss,r2_x,r2_y,r2_mean
baseline_64x64,43,indy_20160916_01,2016-09,195,0.25037911534309387,0.7408733367919922,0.7894501686096191,0.7651617527008057
baseline_64x64,43,indy_20160921_01,2016-09,150,0.3658142685890198,0.747028112411499,0.7741933465003967,0.7606106996536255
baseline_64x64,43,indy_20160927_04,2016-09,164,0.29973721504211426,0.6906000375747681,0.8178252577781677,0.7542126178741455
baseline_64x64,43,indy_20160927_06,2016-09,180,0.410960853099823,0.6069064140319824,0.7677884101867676,0.687347412109375
baseline_64x64,43,indy_20160930_02,2016-09,200,0.33017465472221375,0.6897729635238647,0.7310848236083984,0.7104288935661316
baseline_64x64,43,indy_20160930_05,2016-09,173,0.28384217619895935,0.6708760261535645,0.7816098928451538,0.7262429594993591
candidate_48x48,43,indy_20160622_01,2016-06,1194,0.33370739221572876,0.538138747215271,0.3217058777809143,0.42992231249809265
candidate_48x48,43,indy_20160624_03,2016-06,219,0.3396826684474945,0.5824877619743347,0.6833072900772095,0.6328974962234497
candidate_48x48,43,indy_20160627_01,2016-06,1651,0.42462244629859924,0.586664080619812,0.7059652209281921,0.6463146209716797
candidate_48x48,43,indy_20160630_01,2016-06,701,1.3235650062561035,-0.18401646614074707,-0.21600878238677979,-0.20001262426376343
candidate_48x48,43,indy_20161005_06,2016-10,157,0.3554787039756775,0.6434240937232971,0.7608704566955566,0.7021472454071045
candidate_48x48,43,indy_20161006_02,2016-10,221,0.30675268173217773,0.634232759475708,0.7996342182159424,0.7169334888458252
candidate_48x48,43,indy_20161007_02,2016-10,215,0.3680674135684967,0.5760312676429749,0.7795732021331787,0.6778022050857544
candidate_48x48,43,indy_20161011_03,2016-10,306,0.3207036554813385,0.5547260046005249,0.7017704248428345,0.6282482147216797
candidate_48x48,43,indy_20161013_03,2016-10,228,1.2628698348999023,-0.07348191738128662,-0.0410914421081543,-0.05728667974472046
candidate_48x48,43,indy_20161014_04,2016-10,229,0.27420690655708313,0.6356450319290161,0.7767066359519958,0.7061758041381836
candidate_48x48,43,indy_20161017_02,2016-10,217,0.5039663910865784,0.6200194358825684,0.6689740419387817,0.644496738910675
candidate_48x48,43,indy_20161024_03,2016-10,206,0.732645571231842,0.4664542078971863,0.4463263154029846,0.45639026165008545
candidate_48x48,43,indy_20161025_04,2016-10,222,0.31983256340026855,0.7231435179710388,0.8015020489692688,0.7623227834701538
candidate_48x48,43,indy_20161026_03,2016-10,218,0.36417636275291443,0.6587858200073242,0.7749398946762085,0.7168628573417664
candidate_48x48,43,indy_20161027_03,2016-10,259,0.4223281443119049,0.6183383464813232,0.6119423508644104,0.6151403188705444
candidate_48x48,43,indy_20161206_02,2016-12,338,0.6528272032737732,0.3712332844734192,0.2662907838821411,0.31876203417778015
candidate_48x48,43,indy_20161207_02,2016-12,192,0.36185723543167114,0.6647528409957886,0.7717556357383728,0.7182542085647583
candidate_48x48,43,indy_20161212_02,2016-12,250,0.3737589120864868,0.616689920425415,0.7188882827758789,0.667789101600647
candidate_48x48,43,indy_20161220_02,2016-12,258,0.4647696316242218,0.5491149425506592,0.5592086315155029,0.554161787033081
candidate_48x48,43,indy_20160407_02,2016-04,378,0.4458445906639099,0.132280170917511,0.3658267855644226,0.2490534782409668
candidate_48x48,43,indy_20160411_01,2016-04,446,0.4416223168373108,0.4156959056854248,0.5257053971290588,0.4707006514072418
candidate_48x48,43,indy_20160411_02,2016-04,409,0.44620710611343384,0.36023199558258057,0.45323896408081055,0.40673547983169556
candidate_48x48,43,indy_20160418_01,2016-04,648,0.444797158241272,0.4013668894767761,0.5817302465438843,0.4915485680103302
candidate_48x48,43,indy_20160419_01,2016-04,232,0.43371859192848206,0.3881940245628357,0.37134385108947754,0.3797689378261566
candidate_48x48,43,indy_20160420_01,2016-04,746,0.47208836674690247,0.4592101573944092,0.6113619804382324,0.5352860689163208
candidate_48x48,43,indy_20160426_01,2016-04,851,0.4535624384880066,0.4169315695762634,0.6133209466934204,0.5151262283325195
candidate_48x48,43,indy_20160915_01,2016-09,160,0.28316962718963623,0.6887749433517456,0.8205321431159973,0.7546535730361938
candidate_48x48,43,indy_20160916_01,2016-09,195,0.26371991634368896,0.7404203414916992,0.7673401832580566,0.7538802623748779
candidate_48x48,43,indy_20160921_01,2016-09,150,0.3704831004142761,0.7401635646820068,0.7736886143684387,0.7569260597229004
candidate_48x48,43,indy_20160927_04,2016-09,164,0.294628381729126,0.6960656046867371,0.8208070993423462,0.7584363222122192
candidate_48x48,43,indy_20160927_06,2016-09,180,0.4163210093975067,0.6182172298431396,0.7550960183143616,0.6866565942764282
candidate_48x48,43,indy_20160930_02,2016-09,200,0.32801660895347595,0.6913274526596069,0.7331373691558838,0.7122324109077454
candidate_48x48,43,indy_20160930_05,2016-09,173,0.29325976967811584,0.672514021396637,0.7669808864593506,0.7197474241256714
baseline_64x64,44,indy_20160622_01,2016-06,1194,0.3144780397415161,0.5380046367645264,0.41975653171539307,0.4788805842399597
baseline_64x64,44,indy_20160624_03,2016-06,219,0.3745221495628357,0.5316445827484131,0.6569401025772095,0.5942923426628113
baseline_64x64,44,indy_20160627_01,2016-06,1651,0.4593113958835602,0.5554030537605286,0.6801185607910156,0.6177607774734497
baseline_64x64,44,indy_20160630_01,2016-06,701,1.2641398906707764,-0.18822455406188965,-0.12288439273834229,-0.15555447340011597
baseline_64x64,44,indy_20161005_06,2016-10,157,0.3550580143928528,0.6506083011627197,0.7569234371185303,0.703765869140625
baseline_64x64,44,indy_20161006_02,2016-10,221,0.27905774116516113,0.6938470005989075,0.8011425733566284,0.7474948167800903
baseline_64x64,44,indy_20161007_02,2016-10,215,0.34242716431617737,0.6404119729995728,0.7764828205108643,0.7084473967552185
baseline_64x64,44,indy_20161011_03,2016-10,306,0.28427398204803467,0.5944924354553223,0.7431701421737671,0.6688312888145447
baseline_64x64,44,indy_20161013_03,2016-10,228,1.2619919776916504,-0.055695295333862305,-0.051511287689208984,-0.053603291511535645
baseline_64x64,44,indy_20161014_04,2016-10,229,0.24514712393283844,0.6886845827102661,0.7923059463500977,0.7404952645301819
baseline_64x64,44,indy_20161017_02,2016-10,217,0.5413447618484497,0.6032758355140686,0.6367614269256592,0.6200186014175415
baseline_64x64,44,indy_20161024_03,2016-10,206,0.7735620141029358,0.39756619930267334,0.4425777792930603,0.4200719892978668
baseline_64x64,44,indy_20161025_04,2016-10,222,0.3531774878501892,0.6957200765609741,0.7798803448677063,0.7378002405166626
baseline_64x64,44,indy_20161026_03,2016-10,218,0.3774513602256775,0.6612952947616577,0.757509708404541,0.7094025015830994
baseline_64x64,44,indy_20161027_03,2016-10,259,0.4265136420726776,0.6357141733169556,0.5948156118392944,0.615264892578125
baseline_64x64,44,indy_20161206_02,2016-12,338,0.8108065724372864,0.1880435347557068,0.10990160703659058,0.14897257089614868
baseline_64x64,44,indy_20161207_02,2016-12,192,0.3301298916339874,0.6849039793014526,0.7969574928283691,0.7409307360649109
baseline_64x64,44,indy_20161212_02,2016-12,250,0.38741534948349,0.6279582977294922,0.6931624412536621,0.6605603694915771
baseline_64x64,44,indy_20161220_02,2016-12,258,0.438038170337677,0.5530832409858704,0.5970086455345154,0.5750459432601929
baseline_64x64,44,indy_20160407_02,2016-04,378,0.472122460603714,0.09909558296203613,0.27729636430740356,0.18819597363471985
baseline_64x64,44,indy_20160411_01,2016-04,446,0.47320276498794556,0.3910732865333557,0.44589996337890625,0.418486624956131
baseline_64x64,44,indy_20160411_02,2016-04,409,0.45848554372787476,0.34504151344299316,0.430777907371521,0.3879097104072571
baseline_64x64,44,indy_20160418_01,2016-04,648,0.4606002867221832,0.40606045722961426,0.5015550851821899,0.4538077712059021
